Timestamp [h],BATT_002_OCV_V_50-SOC,BATT_002_OCV_V_60-SOC,BATT_002_OCV_V_100-SOC
6.43333333333333,3.302,3.306,3.36659
6.45,3.302,3.306,3.366
6.46666666666667,3.303,3.306,3.366622
6.48333333333333,3.303,3.306,3.367
6.5,3.303,3.306,3.366644
6.51666666666667,3.303,3.306,3.366338
6.53333333333333,3.302,3.306,3.366
6.55,3.302,3.306,3.366
6.56666666666667,3.302,3.306,3.366
6.58333333333333,3.303,3.306,3.366
6.6,3.303,3.305,3.366736
6.61666666666667,3.302,3.306,3.366
6.63333333333333,3.303,3.306,3.366
6.65,3.303,3.306,3.366
6.66666666666667,3.302,3.305,3.366
6.68333333333333,3.302,3.306,3.366
6.7,3.303,3.306,3.366
6.71666666666667,3.302,3.306,3.366
6.73333333333333,3.302,3.306,3.366
6.75,3.303,3.306,3.366
6.76666666666667,3.302,3.306,3.366
6.78333333333333,3.303,3.306,3.366
6.8,3.303,3.306,3.366
6.81666666666667,3.302,3.306,3.366
6.83333333333333,3.302,3.306,3.365925
6.85,3.302,3.306,3.365057
6.86666666666667,3.303,3.306,3.366
6.88333333333333,3.303,3.306,3.365962
6.9,3.303,3.305,3.365
6.91666666666667,3.302,3.306,3.366
6.93333333333333,3.302,3.306,3.365007
6.95,3.303,3.306,3.365982
6.96666666666667,3.303,3.306,3.365964
6.98333333333333,3.302,3.306,3.365
7,3.302,3.306,3.365062
7.01666666666667,3.302,3.306,3.365925
7.03333333333333,3.302,3.305,3.365
7.05,3.302,3.305,3.365097
7.06666666666667,3.303,3.305,3.365
7.08333333333333,3.302,3.306,3.365874
7.1,3.303,3.306,3.365
7.11666666666667,3.302,3.306,3.365
7.13333333333333,3.302,3.306,3.365
7.15,3.302,3.306,3.365
7.16666666666667,3.302,3.306,3.365
7.18333333333333,3.302,3.306,3.365
7.2,3.302,3.305,3.365
7.21666666666667,3.302,3.306,3.365
7.23333333333333,3.303,3.306,3.365
7.25,3.302,3.306,3.365
7.26666666666667,3.302,3.306,3.365
7.28333333333333,3.302,3.305,3.365
7.3,3.302,3.305,3.365
7.31666666666667,3.302,3.306,3.365
7.33333333333333,3.302,3.305,3.365
7.35,3.302,3.306,3.364665
7.36666666666667,3.303,3.306,3.365
7.38333333333333,3.302,3.305,3.364642
7.4,3.302,3.306,3.365
7.41666666666667,3.302,3.306,3.364382
7.43333333333333,3.302,3.305,3.364607
7.45,3.302,3.306,3.364
7.46666666666667,3.302,3.306,3.364
7.48333333333333,3.302,3.306,3.364549
