Timestamp [h],BATT_006_OCV_V_00-SOC
0,2.758
0.0166666666666667,2.999
0.0333333333333333,3.016
0.05,3.026
0.0666666666666667,3.033
0.0833333333333333,3.04
0.1,3.044908
0.116666666666667,3.049
0.133333333333333,3.053
0.15,3.056
0.166666666666667,3.059
0.183333333333333,3.062
0.2,3.064
0.216666666666667,3.067
0.233333333333333,3.069
0.25,3.071
0.266666666666667,3.073
0.283333333333333,3.075
0.3,3.077
0.316666666666667,3.078713
0.333333333333333,3.08
0.35,3.082
0.366666666666667,3.083
0.383333333333333,3.085
0.4,3.087
0.416666666666667,3.088
0.433333333333333,3.089
0.45,3.09042
0.466666666666667,3.092
0.483333333333333,3.093
0.5,3.094
0.516666666666667,3.09553
0.533333333333333,3.096
0.55,3.098
0.566666666666667,3.099
0.583333333333333,3.1
0.6,3.101
0.616666666666667,3.102
0.633333333333333,3.103
0.65,3.104
0.666666666666667,3.105
0.683333333333333,3.106
0.7,3.106336
0.716666666666667,3.107
0.733333333333333,3.108697
0.75,3.109
0.766666666666667,3.11
0.783333333333333,3.111
0.8,3.112
0.816666666666667,3.112
0.833333333333333,3.113
0.85,3.114
0.866666666666667,3.115
0.883333333333333,3.116
0.9,3.116
0.916666666666667,3.117
0.933333333333333,3.118
0.95,3.118
0.966666666666667,3.119929
0.983333333333333,3.12
1,3.12
1.01666666666667,3.121
1.03333333333333,3.122
1.05,3.122
1.06666666666667,3.123
1.08333333333333,3.123961
1.1,3.124
1.11666666666667,3.125
1.13333333333333,3.125922
1.15,3.126
1.16666666666667,3.127
1.18333333333333,3.127
1.2,3.128
1.21666666666667,3.128
1.23333333333333,3.129
1.25,3.13
1.26666666666667,3.13
1.28333333333333,3.13
1.3,3.131
1.31666666666667,3.132
1.33333333333333,3.132
1.35,3.133
1.36666666666667,3.133
1.38333333333333,3.133304
1.4,3.134
1.41666666666667,3.135
1.43333333333333,3.135
1.45,3.135
1.46666666666667,3.136
1.48333333333333,3.137
1.5,3.137
1.51666666666667,3.137428
1.53333333333333,3.138
1.55,3.138
1.56666666666667,3.139
1.58333333333333,3.139
1.6,3.139506
1.61666666666667,3.14
1.63333333333333,3.140459
1.65,3.141
1.66666666666667,3.141
1.68333333333333,3.142
1.7,3.142
1.71666666666667,3.142627
1.73333333333333,3.143
1.75,3.143
1.76666666666667,3.144
1.78333333333333,3.144
1.8,3.144298
1.81666666666667,3.144716
1.83333333333333,3.145
1.85,3.146
1.86666666666667,3.146
1.88333333333333,3.147
1.9,3.147
1.91666666666667,3.147
1.93333333333333,3.147826
1.95,3.148
1.96666666666667,3.148
1.98333333333333,3.149
2,3.149
2.01666666666667,3.149
2.03333333333333,3.15
2.05,3.15
2.06666666666667,3.150052
2.08333333333333,3.151
2.1,3.151
2.11666666666667,3.151
2.13333333333333,3.152
2.15,3.152
2.16666666666667,3.152
2.18333333333333,3.152945
2.2,3.153
2.21666666666667,3.153
2.23333333333333,3.153899
2.25,3.154
2.26666666666667,3.154
2.28333333333333,3.154
2.3,3.155
2.31666666666667,3.155
2.33333333333333,3.155212
2.35,3.156
2.36666666666667,3.156
2.38333333333333,3.156
2.4,3.156283
2.41666666666667,3.157
2.43333333333333,3.157
2.45,3.157326
2.46666666666667,3.158
2.48333333333333,3.158
2.5,3.158
2.51666666666667,3.158609
2.53333333333333,3.159
2.55,3.159
2.56666666666667,3.159571
2.58333333333333,3.16
2.6,3.16
2.61666666666667,3.161
2.63333333333333,3.161
2.65,3.161497
2.66666666666667,3.161
2.68333333333333,3.161
2.7,3.162
2.71666666666667,3.162
2.73333333333333,3.162
2.75,3.162615
2.76666666666667,3.162369
2.78333333333333,3.163
2.8,3.163
2.81666666666667,3.163
2.83333333333333,3.164
2.85,3.164
2.86666666666667,3.164
2.88333333333333,3.165
2.9,3.165
2.91666666666667,3.165
2.93333333333333,3.165774
2.95,3.165
2.96666666666667,3.166
2.98333333333333,3.166
3,3.166173
3.01666666666667,3.167
3.03333333333333,3.167
3.05,3.167
3.06666666666667,3.167893
3.08333333333333,3.168
3.1,3.168
3.11666666666667,3.168
3.13333333333333,3.168
3.15,3.168
3.16666666666667,3.16801
3.18333333333333,3.169
3.2,3.169
3.21666666666667,3.169974
3.23333333333333,3.169952
3.25,3.169065
3.26666666666667,3.17
3.28333333333333,3.170905
3.3,3.17
3.31666666666667,3.170132
3.33333333333333,3.171
3.35,3.171
3.36666666666667,3.171816
3.38333333333333,3.171198
3.4,3.172
3.41666666666667,3.172
3.43333333333333,3.172
3.45,3.172
3.46666666666667,3.173
3.48333333333333,3.173
3.5,3.173
3.51666666666667,3.173656
3.53333333333333,3.173
3.55,3.173
3.56666666666667,3.173394
3.58333333333333,3.174
3.6,3.174
3.61666666666667,3.174447
3.63333333333333,3.174535
3.65,3.175
3.66666666666667,3.175
3.68333333333333,3.175
3.7,3.175
3.71666666666667,3.175563
3.73333333333333,3.176
3.75,3.176
3.76666666666667,3.176
3.78333333333333,3.176
3.8,3.176
3.81666666666667,3.177
3.83333333333333,3.177
3.85,3.177
3.86666666666667,3.177
3.88333333333333,3.177714
3.9,3.178
3.91666666666667,3.17775
3.93333333333333,3.178
3.95,3.178
3.96666666666667,3.178208
3.98333333333333,3.178812
4,3.179
4.01666666666667,3.179
4.03333333333333,3.179
4.05,3.179
4.06666666666667,3.179899
4.08333333333333,3.18
4.1,3.179065
4.11666666666667,3.179955
4.13333333333333,3.18
4.15,3.18
4.16666666666667,3.180013
4.18333333333333,3.180028
4.2,3.181
4.21666666666667,3.181
4.23333333333333,3.181
4.25,3.181907
4.26666666666667,3.181
4.28333333333333,3.181
4.3,3.182
4.31666666666667,3.182
4.33333333333333,3.182
4.35,3.182
4.36666666666667,3.182
4.38333333333333,3.182218
4.4,3.182765
4.41666666666667,3.18225
4.43333333333333,3.183
4.45,3.183
4.46666666666667,3.183
4.48333333333333,3.183
4.5,3.184
4.51666666666667,3.183358
4.53333333333333,3.184
4.55,3.184
4.56666666666667,3.184
4.58333333333333,3.184
4.6,3.184436
4.61666666666667,3.185
4.63333333333333,3.185
4.65,3.185
4.66666666666667,3.185
4.68333333333333,3.185479
4.7,3.18554
4.71666666666667,3.185439
4.73333333333333,3.186
4.75,3.186
4.76666666666667,3.186
4.78333333333333,3.186602
4.8,3.186386
4.81666666666667,3.186369
4.83333333333333,3.187
4.85,3.187
4.86666666666667,3.187
4.88333333333333,3.187714
4.9,3.188
4.91666666666667,3.188
4.93333333333333,3.188
4.95,3.188
4.96666666666667,3.188
4.98333333333333,3.188
5,3.189
5.01666666666667,3.189
5.03333333333333,3.189
5.05,3.189
5.06666666666667,3.189
5.08333333333333,3.19
5.1,3.19
5.11666666666667,3.19
5.13333333333333,3.19
5.15,3.19
5.16666666666667,3.19
5.18333333333333,3.190988
5.2,3.190968
5.21666666666667,3.191
5.23333333333333,3.190937
5.25,3.191
5.26666666666667,3.191
5.28333333333333,3.191
5.3,3.191126
5.31666666666667,3.191859
5.33333333333333,3.191843
5.35,3.192
5.36666666666667,3.192
5.38333333333333,3.192
5.4,3.192
5.41666666666667,3.192
5.43333333333333,3.192
5.45,3.192
5.46666666666667,3.193
5.48333333333333,3.192703
5.5,3.193
5.51666666666667,3.193
5.53333333333333,3.193
5.55,3.193
5.56666666666667,3.193632
5.58333333333333,3.193376
5.6,3.194
5.61666666666667,3.194
5.63333333333333,3.194
5.65,3.194
5.66666666666667,3.194457
5.68333333333333,3.194
5.7,3.194506
5.71666666666667,3.19449
5.73333333333333,3.195
5.75,3.195
5.76666666666667,3.195
5.78333333333333,3.195
5.8,3.195
5.81666666666667,3.195
5.83333333333333,3.195623
5.85,3.195639
5.86666666666667,3.196
5.88333333333333,3.196
5.9,3.196
5.91666666666667,3.196
5.93333333333333,3.196
5.95,3.196
5.96666666666667,3.196
5.98333333333333,3.196
6,3.197
6.01666666666667,3.196806
6.03333333333333,3.197
