Timestamp [h],BATT_001_OCV_V_00-SOC,BATT_001_OCV_V_20-SOC,BATT_001_OCV_V_40-SOC,BATT_001_OCV_V_50-SOC,BATT_001_OCV_V_60-SOC,BATT_001_OCV_V_80-SOC
16.25,2.8309,3.2466,3.2891,3.291,3.2927,3.3309
16.2666666666667,2.8311,3.2466,3.2891,3.292,3.2927,3.3309
16.2833333333333,2.8311,3.2466,3.2891,3.291,3.2927,3.3309
16.3,2.8311,3.2466,3.2891,3.292,3.2927,3.3309
16.3166666666667,2.8311,3.2466,3.2891,3.292,3.2927,3.3309
16.3333333333333,2.8312,3.2467,3.2891,3.292,3.2927,3.3309
16.35,2.8312,3.2467,3.2891,3.292,3.2927,3.3309
16.3666666666667,2.8312,3.2467,3.2891,3.291,3.2927,3.3309
16.3833333333333,2.8312,3.2467,3.2891,3.292,3.2927,3.3309
16.4,2.8314,3.2467,3.2891,3.292,3.2927,3.3309
16.4166666666667,2.8314,3.2467,3.2891,3.292,3.2927,3.3309
16.4333333333333,2.8315,3.2467,3.2891,3.292,3.2927,3.3309
16.45,2.8315,3.2467,3.2891,3.292,3.2927,3.3309
16.4666666666667,2.8315,3.2467,3.2891,3.292,3.2927,3.3309
16.4833333333333,2.8315,3.2467,3.2891,3.292,3.2927,3.3309
16.5,2.8317,3.2467,3.2891,3.292,3.2927,3.3309
16.5166666666667,2.8317,3.2467,3.2891,3.292,3.2927,3.3309
16.5333333333333,2.8317,3.2467,3.2891,3.292,3.2927,3.3309
16.55,2.8317,3.2467,3.2891,3.291,3.2927,3.3309
16.5666666666667,2.8318,3.2467,3.2891,3.292,3.2927,3.3309
16.5833333333333,2.8318,3.2467,3.2891,3.292,3.2927,3.3309
16.6,2.8318,3.2467,3.2891,3.292,3.2927,3.3309
16.6166666666667,2.8318,3.2467,3.2891,3.292,3.2927,3.3309
16.6333333333333,2.832,3.2467,3.2891,3.291,3.2927,3.3309
16.65,2.832,3.2467,3.2891,3.292,3.2927,3.3309
16.6666666666667,2.832,3.2467,3.2891,3.292,3.2927,3.3309
16.6833333333333,2.832,3.2467,3.2891,3.292,3.2927,3.3309
16.7,2.8322,3.2467,3.2891,3.292,3.2927,3.3309
16.7166666666667,2.8322,3.2467,3.2891,3.291,3.2927,3.3309
16.7333333333333,2.8322,3.2467,3.2891,3.291,3.2927,3.3309
16.75,2.8322,3.2467,3.2891,3.292,3.2927,3.3309
16.7666666666667,2.8323,3.2467,3.2891,3.292,3.2927,3.3309
16.7833333333333,2.8323,3.2467,3.2891,3.292,3.2927,3.3309
16.8,2.8323,3.2467,3.2891,3.292,3.2927,3.3309
16.8166666666667,2.8323,3.2467,3.2891,3.292,3.2927,3.3309
16.8333333333333,2.8325,3.2467,3.2891,3.292,3.2927,3.3309
16.85,2.8325,3.2467,3.2891,3.292,3.2927,3.3309
16.8666666666667,2.8325,3.2467,3.2891,3.291,3.2927,3.3309
16.8833333333333,2.8325,3.2467,3.2891,3.292,3.2927,3.3309
16.9,2.8326,3.2467,3.2891,3.292,3.2927,3.3309
16.9166666666667,2.8326,3.2467,3.2891,3.291,3.2927,3.3309
16.9333333333333,2.8328,3.2467,3.2891,3.292,3.2927,3.3309
16.95,2.8328,3.2467,3.2891,3.291,3.2927,3.3309
16.9666666666667,2.8328,3.2467,3.2891,3.291,3.2927,3.3309
16.9833333333333,2.8328,3.2467,3.2891,3.292,3.2927,3.3309
17,2.8329,3.2467,3.2891,3.292,3.2927,3.3309
17.0166666666667,2.8329,3.2467,3.2891,3.291,3.2927,3.3309
17.0333333333333,2.8329,3.2467,3.2891,3.292,3.2927,3.3309
17.05,2.8329,3.2467,3.2891,3.292,3.2927,3.3309
17.0666666666667,2.8331,3.2467,3.2891,3.292,3.2927,3.3309
17.0833333333333,2.8331,3.2467,3.2891,3.291,3.2927,3.3309
17.1,2.8331,3.2467,3.2891,3.292,3.2927,3.3309
17.1166666666667,2.8331,3.2467,3.2891,3.291,3.2927,3.3309
17.1333333333333,2.8332,3.2467,3.2891,3.292,3.2927,3.3309
17.15,2.8332,3.2467,3.2891,3.292,3.2927,3.3309
17.1666666666667,2.8332,3.2467,3.2891,3.292,3.2927,3.3309
17.1833333333333,2.8332,3.2467,3.2891,3.291,3.2927,3.3309
17.2,2.8334,3.2469,3.2891,3.292,3.2927,3.3309
17.2166666666667,2.8334,3.2469,3.2891,3.292,3.2927,3.3309
17.2333333333333,2.8334,3.2469,3.2891,3.291,3.2927,3.3309
17.25,2.8334,3.2469,3.2891,3.292,3.2927,3.3309
17.2666666666667,2.8336,3.2469,3.2891,3.291,3.2927,3.3309
17.2833333333333,2.8336,3.2469,3.2891,3.292,3.2927,3.3309
17.3,2.8336,3.2467,3.2891,3.292,3.2927,3.3309
17.3166666666667,2.8336,3.2467,3.2891,3.292,3.2927,3.3309
17.3333333333333,2.8337,3.2469,3.2891,3.291,3.2927,3.3309
17.35,2.8337,3.2469,3.2891,3.292,3.2927,3.3309
17.3666666666667,2.8337,3.2469,3.2891,3.291,3.2927,3.3309
17.3833333333333,2.8337,3.2469,3.2891,3.291,3.2927,3.3309
17.4,2.8339,3.2469,3.2891,3.292,3.2927,3.3309
17.4166666666667,2.8339,3.2469,3.2891,3.292,3.2927,3.3309
17.4333333333333,2.8339,3.2469,3.2891,3.292,3.2927,3.3309
17.45,2.8339,3.2469,3.2891,3.292,3.2927,3.3309
17.4666666666667,2.834,3.2469,3.2891,3.292,3.2927,3.3309
17.4833333333333,2.834,3.2469,3.2891,3.292,3.2927,3.3309
17.5,2.834,3.2469,3.2891,3.291,3.2927,3.3309
17.5166666666667,2.834,3.2469,3.2891,3.291,3.2927,3.3309
17.5333333333333,2.8342,3.2469,3.2891,3.292,3.2927,3.3309
17.55,2.8342,3.2469,3.2891,3.292,3.2927,3.3309
17.5666666666667,2.8343,3.2469,3.2891,3.291,3.2927,3.3309
17.5833333333333,2.8343,3.2469,3.2891,3.292,3.2927,3.3309
17.6,2.8343,3.2469,3.2891,3.291,3.2927,3.3309
17.6166666666667,2.8343,3.2469,3.2891,3.292,3.2927,3.3309
17.6333333333333,2.8345,3.2469,3.2891,3.292,3.2927,3.3309
17.65,2.8345,3.2469,3.2891,3.292,3.2927,3.3309
17.6666666666667,2.8345,3.2469,3.2891,3.292,3.2927,3.3309
17.6833333333333,2.8345,3.2469,3.2891,3.291,3.2927,3.3309
17.7,2.8346,3.2469,3.2891,3.291,3.2927,3.3309
17.7166666666667,2.8346,3.2469,3.2891,3.292,3.2927,3.3309
17.7333333333333,2.8346,3.2469,3.2891,3.292,3.2927,3.3309
17.75,2.8346,3.2469,3.2891,3.292,3.2927,3.3309
17.7666666666667,2.8348,3.2469,3.2891,3.291,3.2927,3.3309
17.7833333333333,2.8348,3.2469,3.2891,3.292,3.2927,3.3309
17.8,2.8348,3.2469,3.2891,3.292,3.2927,3.3309
17.8166666666667,2.8348,3.2469,3.2891,3.292,3.2927,3.3309
17.8333333333333,2.835,3.2469,3.2891,3.292,3.2927,3.3309
17.85,2.835,3.2469,3.2891,3.292,3.2927,3.3309
17.8666666666667,2.835,3.2469,3.2891,3.291,3.2927,3.3309
17.8833333333333,2.835,3.2469,3.2891,3.291,3.2927,3.3309
17.9,2.8351,3.2469,3.2891,3.292,3.2927,3.3309
17.9166666666667,2.8351,3.2469,3.2891,3.291,3.2927,3.3309
17.9333333333333,2.8351,3.2469,3.2891,3.291,3.2927,3.3309
17.95,2.8351,3.2469,3.2891,3.292,3.2927,3.3309
17.9666666666667,2.8353,3.2469,3.2891,3.291,3.2927,3.3309
17.9833333333333,2.8353,3.2469,3.2891,3.291,3.2927,3.3309
18,2.8353,3.2469,3.2891,3.292,3.2929,3.3309
18.0166666666667,2.8353,3.2469,3.2891,3.292,3.2929,3.3309
18.0333333333333,2.8354,3.2469,3.2891,3.292,3.2927,3.3309
18.05,2.8354,3.2469,3.2891,3.292,3.2927,3.3309
18.0666666666667,2.8354,3.2469,3.2891,3.292,3.2927,3.3309
18.0833333333333,2.8354,3.2469,3.2891,3.291,3.2927,3.3309
18.1,2.8356,3.2469,3.2891,3.292,3.2927,3.3309
18.1166666666667,2.8356,3.2469,3.2891,3.291,3.2927,3.3309
18.1333333333333,2.8356,3.2469,3.2893,3.292,3.2927,3.3309
18.15,2.8356,3.2469,3.2893,3.291,3.2927,3.3309
18.1666666666667,2.8357,3.2471,3.2893,3.292,3.2927,3.3309
18.1833333333333,2.8357,3.2471,3.2893,3.292,3.2927,3.3309
18.2,2.8357,3.2471,3.2891,3.292,3.2927,3.3309
18.2166666666667,2.8357,3.2471,3.2891,3.292,3.2927,3.3309
18.2333333333333,2.8359,3.2471,3.2891,3.292,3.2927,3.3309
18.25,2.8359,3.2471,3.2891,3.292,3.2927,3.3309
18.2666666666667,2.8359,3.2471,3.2893,3.292,3.2927,3.3309
18.2833333333333,2.8359,3.2471,3.2893,3.292,3.2927,3.3309
18.3,2.836,3.2471,3.2891,3.292,3.2929,3.3309
18.3166666666667,2.836,3.2471,3.2891,3.292,3.2929,3.3309
18.3333333333333,2.8362,3.2471,3.2891,3.292,3.2929,3.3309
18.35,2.8362,3.2471,3.2891,3.291,3.2929,3.3309
18.3666666666667,2.8362,3.2471,3.2891,3.292,3.2929,3.3309
18.3833333333333,2.8362,3.2471,3.2891,3.292,3.2929,3.3309
18.4,2.8362,3.2471,3.2891,3.291,3.2929,3.3309
18.4166666666667,2.8362,3.2471,3.2891,3.292,3.2929,3.3309
18.4333333333333,2.8364,3.2471,3.2891,3.292,3.2927,3.3309
18.45,2.8364,3.2471,3.2891,3.291,3.2927,3.3309
18.4666666666667,2.8364,3.2471,3.2891,3.291,3.2927,3.3309
18.4833333333333,2.8364,3.2471,3.2891,3.292,3.2927,3.3309
18.5,2.8365,3.2471,3.2893,3.292,3.2927,3.3309
18.5166666666667,2.8365,3.2471,3.2893,3.291,3.2927,3.3309
18.5333333333333,2.8365,3.2471,3.2893,3.292,3.2929,3.3309
18.55,2.8365,3.2471,3.2893,3.292,3.2929,3.3309
18.5666666666667,2.8367,3.2471,3.2893,3.292,3.2929,3.3309
18.5833333333333,2.8367,3.2471,3.2893,3.292,3.2929,3.3309
18.6,2.8367,3.2471,3.2893,3.292,3.2929,3.3309
18.6166666666667,2.8367,3.2471,3.2893,3.291,3.2929,3.3309
18.6333333333333,2.8368,3.2471,3.2891,3.292,3.2929,3.3309
18.65,2.8368,3.2471,3.2891,3.292,3.2929,3.3309
18.6666666666667,2.837,3.2471,3.2891,3.291,3.2929,3.3309
18.6833333333333,2.837,3.2471,3.2891,3.291,3.2929,3.3309
18.7,2.837,3.2471,3.2893,3.292,3.2929,3.3309
18.7166666666667,2.837,3.2471,3.2893,3.291,3.2929,3.3309
18.7333333333333,2.8371,3.2471,3.2893,3.292,3.2929,3.3309
18.75,2.8371,3.2471,3.2893,3.292,3.2929,3.3309
18.7666666666667,2.8371,3.2471,3.2891,3.292,3.2929,3.3309
18.7833333333333,2.8371,3.2471,3.2891,3.292,3.2929,3.3309
18.8,2.8373,3.2471,3.2891,3.292,3.2929,3.3309
18.8166666666667,2.8373,3.2471,3.2891,3.292,3.2929,3.3309
18.8333333333333,2.8373,3.2471,3.2893,3.292,3.2929,3.3309
18.85,2.8373,3.2471,3.2893,3.292,3.2929,3.3309
18.8666666666667,2.8375,3.2471,3.2893,3.291,3.2927,3.3309
18.8833333333333,2.8375,3.2471,3.2893,3.292,3.2927,3.3309
18.9,2.8375,3.2471,3.2893,3.292,3.2929,3.3309
18.9166666666667,2.8375,3.2471,3.2893,3.291,3.2929,3.3309
18.9333333333333,2.8376,3.2471,3.2893,3.292,3.2929,3.3309
18.95,2.8376,3.2471,3.2893,3.291,3.2929,3.3309
18.9666666666667,2.8376,3.2471,3.2893,3.292,3.2929,3.3309
18.9833333333333,2.8376,3.2471,3.2893,3.291,3.2929,3.3309
19,2.8376,3.2471,3.2893,3.292,3.2929,3.3309
19.0166666666667,2.8376,3.2471,3.2893,3.292,3.2929,3.3309
19.0333333333333,2.8378,3.2471,3.2893,3.292,3.2929,3.3309
19.05,2.8378,3.2471,3.2893,3.292,3.2929,3.3309
19.0666666666667,2.8378,3.2471,3.2893,3.292,3.2929,3.3309
19.0833333333333,2.8378,3.2471,3.2893,3.292,3.2929,3.3309
19.1,2.8379,3.2471,3.2893,3.292,3.2929,3.3309
19.1166666666667,2.8379,3.2471,3.2893,3.291,3.2929,3.3309
19.1333333333333,2.8379,3.2471,3.2893,3.292,3.2929,3.3309
19.15,2.8379,3.2471,3.2893,3.292,3.2929,3.3309
19.1666666666667,2.8381,3.2471,3.2893,3.292,3.2929,3.3309
19.1833333333333,2.8381,3.2471,3.2893,3.292,3.2929,3.3309
19.2,2.8381,3.2471,3.2893,3.292,3.2929,3.3309
19.2166666666667,2.8381,3.2471,3.2893,3.292,3.2929,3.3309
19.2333333333333,2.8382,3.2471,3.2893,3.291,3.2929,3.3309
19.25,2.8382,3.2471,3.2893,3.291,3.2929,3.3309
19.2666666666667,2.8382,3.2471,3.2893,3.292,3.2929,3.3309
19.2833333333333,2.8382,3.2471,3.2893,3.292,3.2929,3.3309
19.3,2.8384,3.2471,3.2893,3.292,3.2929,3.3309
19.3166666666667,2.8384,3.2471,3.2893,3.292,3.2929,3.3309
19.3333333333333,2.8384,3.2472,3.2893,3.292,3.2929,3.3309
19.35,2.8384,3.2472,3.2893,3.292,3.2929,3.3309
19.3666666666667,2.8384,3.2472,3.2893,3.292,3.2929,3.3309
19.3833333333333,2.8384,3.2472,3.2893,3.291,3.2929,3.3309
19.4,2.8385,3.2472,3.2893,3.292,3.2929,3.3309
19.4166666666667,2.8385,3.2472,3.2893,3.292,3.2929,3.3309
19.4333333333333,2.8385,3.2472,3.2893,3.292,3.2929,3.3309
19.45,2.8385,3.2472,3.2893,3.292,3.2929,3.3309
19.4666666666667,2.8387,3.2472,3.2893,3.292,3.2929,3.3309
19.4833333333333,2.8387,3.2472,3.2893,3.292,3.2929,3.3309
19.5,2.8387,3.2472,3.2893,3.292,3.2929,3.3309
19.5166666666667,2.8387,3.2472,3.2893,3.292,3.2929,3.3309
19.5333333333333,2.8389,3.2472,3.2893,3.292,3.2929,3.3309
19.55,2.8389,3.2472,3.2893,3.292,3.2929,3.3309
19.5666666666667,2.8389,3.2472,3.2893,3.292,3.2929,3.3309
19.5833333333333,2.8389,3.2472,3.2893,3.291,3.2929,3.3309
19.6,2.839,3.2472,3.2893,3.292,3.2929,3.3309
19.6166666666667,2.839,3.2472,3.2893,3.292,3.2929,3.3309
19.6333333333333,2.839,3.2472,3.2893,3.292,3.2929,3.3309
19.65,2.839,3.2472,3.2893,3.292,3.2929,3.3309
19.6666666666667,2.8392,3.2472,3.2893,3.292,3.2929,3.3309
19.6833333333333,2.8392,3.2472,3.2893,3.292,3.2929,3.3309
19.7,2.8392,3.2472,3.2893,3.292,3.2929,3.3309
19.7166666666667,2.8392,3.2472,3.2893,3.292,3.2929,3.3309
19.7333333333333,2.8392,3.2472,3.2893,3.292,3.2929,3.3309
19.75,2.8392,3.2472,3.2893,3.292,3.2929,3.3309
19.7666666666667,2.8393,3.2472,3.2893,3.291,3.2929,3.3309
19.7833333333333,2.8393,3.2472,3.2893,3.292,3.2929,3.3309
19.8,2.8393,3.2472,3.2893,3.292,3.2929,3.3309
19.8166666666667,2.8393,3.2472,3.2893,3.292,3.2929,3.3309
19.8333333333333,2.8395,3.2472,3.2893,3.292,3.2929,3.3309
19.85,2.8395,3.2472,3.2893,3.292,3.2929,3.3309
19.8666666666667,2.8395,3.2472,3.2893,3.291,3.2929,3.3309
19.8833333333333,2.8395,3.2472,3.2893,3.291,3.2929,3.3309
19.9,2.8396,3.2472,3.2893,3.292,3.2929,3.3309
19.9166666666667,2.8396,3.2472,3.2893,3.292,3.2929,3.3309
19.9333333333333,2.8396,3.2472,3.2893,3.292,3.2929,3.3309
19.95,2.8396,3.2472,3.2893,3.292,3.2929,3.3309
19.9666666666667,2.8398,3.2472,3.2893,3.291,3.2929,3.3309
19.9833333333333,2.8398,3.2472,3.2893,3.292,3.2929,3.3309
20,2.8398,3.2472,3.2893,3.292,3.2929,3.3309
20.0166666666667,2.8398,3.2472,3.2893,3.292,3.2929,3.3309
20.0333333333333,2.8398,3.2472,3.2893,3.292,3.2929,3.3309
20.05,2.8398,3.2472,3.2893,3.292,3.2929,3.3309
20.0666666666667,2.8399,3.2472,3.2893,3.291,3.2929,3.3309
20.0833333333333,2.8399,3.2472,3.2893,3.292,3.2929,3.3309
20.1,2.8399,3.2472,3.2893,3.292,3.2929,3.3309
20.1166666666667,2.8399,3.2472,3.2893,3.291,3.2929,3.3309
20.1333333333333,2.8401,3.2472,3.2893,3.292,3.2929,3.3309
20.15,2.8401,3.2472,3.2893,3.292,3.2929,3.3309
20.1666666666667,2.8401,3.2472,3.2893,3.292,3.2929,3.3309
20.1833333333333,2.8401,3.2472,3.2893,3.292,3.2929,3.3309
20.2,2.8403,3.2472,3.2893,3.292,3.2929,3.3309
20.2166666666667,2.8403,3.2472,3.2893,3.292,3.2929,3.3309
20.2333333333333,2.8403,3.2472,3.2893,3.292,3.2929,3.3309
20.25,2.8403,3.2472,3.2893,3.292,3.2929,3.3309
20.2666666666667,2.8403,3.2472,3.2893,3.292,3.2929,3.3309
20.2833333333333,2.8403,3.2472,3.2893,3.292,3.2929,3.3309
20.3,2.8404,3.2472,3.2893,3.292,3.2929,3.3309
20.3166666666667,2.8404,3.2472,3.2893,3.292,3.2929,3.3309
20.3333333333333,2.8404,3.2472,3.2893,3.292,3.2929,3.3309
20.35,2.8404,3.2472,3.2893,3.292,3.2929,3.3309
20.3666666666667,2.8406,3.2474,3.2893,3.292,3.2929,3.3309
20.3833333333333,2.8406,3.2474,3.2893,3.292,3.2929,3.3309
20.4,2.8406,3.2474,3.2893,3.292,3.2929,3.3309
20.4166666666667,2.8406,3.2474,3.2893,3.292,3.2929,3.3309
20.4333333333333,2.8407,3.2474,3.2893,3.292,3.2929,3.3309
20.45,2.8407,3.2474,3.2893,3.292,3.2929,3.3309
20.4666666666667,2.8407,3.2474,3.2893,3.292,3.2929,3.3309
20.4833333333333,2.8407,3.2474,3.2893,3.292,3.2929,3.3309
20.5,2.8407,3.2474,3.2893,3.292,3.2929,3.3309
20.5166666666667,2.8407,3.2474,3.2893,3.292,3.2929,3.3309
20.5333333333333,2.8409,3.2474,3.2893,3.292,3.2929,3.3309
20.55,2.8409,3.2474,3.2893,3.292,3.2929,3.3309
20.5666666666667,2.8409,3.2474,3.2893,3.292,3.2929,3.3309
20.5833333333333,2.8409,3.2474,3.2893,3.292,3.2929,3.3309
20.6,2.841,3.2474,3.2893,3.292,3.2929,3.3309
20.6166666666667,2.841,3.2474,3.2893,3.292,3.2929,3.3309
20.6333333333333,2.841,3.2474,3.2893,3.292,3.2929,3.3309
20.65,2.841,3.2474,3.2893,3.292,3.2929,3.3309
20.6666666666667,2.841,3.2474,3.2893,3.292,3.2929,3.3309
20.6833333333333,2.841,3.2474,3.2893,3.292,3.2929,3.3309
20.7,2.8412,3.2474,3.2893,3.292,3.2929,3.3309
20.7166666666667,2.8412,3.2474,3.2893,3.292,3.2929,3.3309
20.7333333333333,2.8412,3.2474,3.2893,3.292,3.2929,3.3309
20.75,2.8412,3.2474,3.2893,3.292,3.2929,3.3309
20.7666666666667,2.8413,3.2474,3.2893,3.292,3.2929,3.3309
20.7833333333333,2.8413,3.2474,3.2893,3.292,3.2929,3.3309
20.8,2.8413,3.2474,3.2893,3.292,3.2929,3.3309
20.8166666666667,2.8413,3.2474,3.2893,3.292,3.2929,3.3309
20.8333333333333,2.8415,3.2474,3.2893,3.292,3.2929,3.3309
20.85,2.8415,3.2474,3.2893,3.292,3.2929,3.3309
20.8666666666667,2.8415,3.2474,3.2893,3.292,3.2929,3.3309
20.8833333333333,2.8415,3.2474,3.2893,3.292,3.2929,3.3309
20.9,2.8417,3.2474,3.2893,3.292,3.2929,3.3309
20.9166666666667,2.8417,3.2474,3.2893,3.292,3.2929,3.3309
20.9333333333333,2.8417,3.2474,3.2893,3.292,3.2929,3.3309
20.95,2.8417,3.2474,3.2893,3.292,3.2929,3.3309
20.9666666666667,2.8417,3.2474,3.2893,3.292,3.2929,3.3309
20.9833333333333,2.8417,3.2474,3.2893,3.292,3.2929,3.3309
21,2.8418,3.2474,3.2893,3.292,3.2929,3.3309
21.0166666666667,2.8418,3.2474,3.2893,3.292,3.2929,3.3309
21.0333333333333,2.8418,3.2474,3.2893,3.292,3.2929,3.3309
21.05,2.8418,3.2474,3.2893,3.292,3.2929,3.3309
21.0666666666667,2.842,3.2474,3.2893,3.292,3.2929,3.3309
21.0833333333333,2.842,3.2474,3.2893,3.292,3.2929,3.3309
21.1,2.842,3.2474,3.2893,3.292,3.2929,3.3309
21.1166666666667,2.842,3.2474,3.2893,3.292,3.2929,3.3309
21.1333333333333,2.842,3.2474,3.2893,3.291,3.2929,3.3309
21.15,2.842,3.2474,3.2893,3.292,3.2929,3.3309
21.1666666666667,2.8421,3.2474,3.2893,3.292,3.2929,3.3309
21.1833333333333,2.8421,3.2474,3.2893,3.292,3.2929,3.3309
21.2,2.8421,3.2474,3.2893,3.292,3.2929,3.3309
21.2166666666667,2.8421,3.2474,3.2893,3.292,3.2929,3.3309
21.2333333333333,2.8423,3.2474,3.2893,3.292,3.2929,3.3309
21.25,2.8423,3.2474,3.2893,3.292,3.2929,3.3309
21.2666666666667,2.8423,3.2474,3.2893,3.292,3.2929,3.3309
21.2833333333333,2.8423,3.2474,3.2893,3.292,3.2929,3.3309
21.3,2.8424,3.2474,3.2893,3.292,3.2929,3.3309
21.3166666666667,2.8424,3.2474,3.2893,3.292,3.2929,3.3309
21.3333333333333,2.8424,3.2474,3.2893,3.292,3.2929,3.3309
21.35,2.8424,3.2474,3.2893,3.292,3.2929,3.3309
21.3666666666667,2.8426,3.2474,3.2893,3.292,3.2929,3.3309
21.3833333333333,2.8426,3.2474,3.2893,3.292,3.2929,3.3309
21.4,2.8426,3.2474,3.2893,3.292,3.2929,3.3309
21.4166666666667,2.8426,3.2474,3.2893,3.292,3.2929,3.3309
21.4333333333333,2.8426,3.2474,3.2893,3.292,3.2929,3.3309
21.45,2.8426,3.2474,3.2893,3.292,3.2929,3.3309
21.4666666666667,2.8427,3.2474,3.2893,3.292,3.2929,3.3309
21.4833333333333,2.8427,3.2474,3.2893,3.292,3.2929,3.3309
21.5,2.8427,3.2474,3.2893,3.292,3.2929,3.3309
21.5166666666667,2.8427,3.2474,3.2893,3.292,3.2929,3.3309
21.5333333333333,2.8429,3.2474,3.2893,3.292,3.2929,3.3309
21.55,2.8429,3.2474,3.2893,3.292,3.2929,3.3309
21.5666666666667,2.8429,3.2474,3.2893,3.292,3.2929,3.3309
21.5833333333333,2.8429,3.2474,3.2893,3.292,3.2929,3.3309
21.6,2.8429,3.2474,3.2893,3.292,3.2929,3.3309
21.6166666666667,2.8429,3.2474,3.2893,3.292,3.2929,3.3309
21.6333333333333,2.8431,3.2474,3.2893,3.292,3.2929,3.3309
21.65,2.8431,3.2474,3.2893,3.292,3.2929,3.3309
21.6666666666667,2.8431,3.2474,3.2893,3.292,3.2929,3.3309
21.6833333333333,2.8431,3.2474,3.2893,3.292,3.2929,3.3309
21.7,2.8432,3.2475,3.2893,3.292,3.2929,3.3309
21.7166666666667,2.8432,3.2475,3.2893,3.292,3.2929,3.3309
21.7333333333333,2.8432,3.2475,3.2893,3.292,3.2929,3.3309
21.75,2.8432,3.2475,3.2893,3.292,3.2929,3.3309
21.7666666666667,2.8432,3.2474,3.2893,3.292,3.2929,3.3309
21.7833333333333,2.8432,3.2474,3.2893,3.292,3.2929,3.3309
21.8,2.8434,3.2475,3.2893,3.292,3.2929,3.3309
21.8166666666667,2.8434,3.2475,3.2893,3.292,3.2929,3.3309
21.8333333333333,2.8434,3.2475,3.2893,3.292,3.2929,3.3309
21.85,2.8434,3.2475,3.2893,3.292,3.2929,3.3309
21.8666666666667,2.8435,3.2475,3.2893,3.292,3.2929,3.3309
21.8833333333333,2.8435,3.2475,3.2893,3.292,3.2929,3.3309
21.9,2.8435,3.2475,3.2893,3.292,3.2929,3.3309
21.9166666666667,2.8435,3.2475,3.2893,3.292,3.2929,3.3309
21.9333333333333,2.8435,3.2475,3.2893,3.292,3.2929,3.3309
21.95,2.8435,3.2475,3.2893,3.292,3.2929,3.3309
21.9666666666667,2.8437,3.2475,3.2893,3.292,3.2929,3.3309
21.9833333333333,2.8437,3.2475,3.2893,3.292,3.2929,3.3309
22,2.8437,3.2475,3.2893,3.292,3.2929,3.3309
22.0166666666667,2.8437,3.2475,3.2893,3.292,3.2929,3.3309
22.0333333333333,2.8438,3.2475,3.2893,3.292,3.2929,3.3309
22.05,2.8438,3.2475,3.2893,3.292,3.2929,3.3309
22.0666666666667,2.8438,3.2475,3.2893,3.292,3.2929,3.3309
22.0833333333333,2.8438,3.2475,3.2893,3.292,3.2929,3.3309
22.1,2.8438,3.2475,3.2893,3.292,3.2929,3.3309
22.1166666666667,2.8438,3.2475,3.2893,3.292,3.2929,3.3309
22.1333333333333,2.844,3.2475,3.2893,3.292,3.2929,3.3309
22.15,2.844,3.2475,3.2893,3.292,3.2929,3.3309
22.1666666666667,2.844,3.2475,3.2893,3.292,3.2929,3.3309
22.1833333333333,2.844,3.2475,3.2893,3.292,3.2929,3.3309
22.2,2.8442,3.2475,3.2893,3.292,3.2929,3.3309
22.2166666666667,2.8442,3.2475,3.2893,3.292,3.2929,3.3309
22.2333333333333,2.8442,3.2475,3.2893,3.292,3.2929,3.3309
22.25,2.8442,3.2475,3.2893,3.292,3.2929,3.3309
22.2666666666667,2.8442,3.2475,3.2893,3.292,3.2929,3.3309
22.2833333333333,2.8442,3.2475,3.2893,3.292,3.2929,3.3309
22.3,2.8443,3.2475,3.2893,3.292,3.2929,3.3309
22.3166666666667,2.8443,3.2475,3.2893,3.292,3.2929,3.3309
22.3333333333333,2.8443,3.2475,3.2893,3.292,3.2929,3.3309
22.35,2.8443,3.2475,3.2893,3.292,3.2929,3.3309
22.3666666666667,2.8445,3.2475,3.2893,3.292,3.2929,3.3309
22.3833333333333,2.8445,3.2475,3.2893,3.292,3.2929,3.3309
22.4,2.8445,3.2475,3.2894,3.292,3.2929,3.3309
22.4166666666667,2.8445,3.2475,3.2894,3.292,3.2929,3.3309
22.4333333333333,2.8445,3.2475,3.2893,3.292,3.2929,3.3309
22.45,2.8445,3.2475,3.2893,3.292,3.2929,3.3309
22.4666666666667,2.8446,3.2475,3.2893,3.292,3.2929,3.3309
22.4833333333333,2.8446,3.2475,3.2893,3.292,3.2929,3.3309
22.5,2.8446,3.2475,3.2893,3.292,3.2929,3.3309
22.5166666666667,2.8446,3.2475,3.2893,3.292,3.2929,3.3309
22.5333333333333,2.8446,3.2475,3.2893,3.292,3.2929,3.3309
22.55,2.8446,3.2475,3.2893,3.292,3.2929,3.3309
22.5666666666667,2.8448,3.2475,3.2893,3.292,3.2929,3.3309
22.5833333333333,2.8448,3.2475,3.2893,3.292,3.2929,3.3309
22.6,2.8448,3.2475,3.2893,3.292,3.2929,3.331
22.6166666666667,2.8448,3.2475,3.2893,3.292,3.2929,3.331
22.6333333333333,2.8449,3.2475,3.2894,3.292,3.2929,3.3309
22.65,2.8449,3.2475,3.2894,3.292,3.2929,3.3309
22.6666666666667,2.8449,3.2475,3.2893,3.292,3.2929,3.3309
22.6833333333333,2.8449,3.2475,3.2893,3.292,3.2929,3.3309
22.7,2.8449,3.2475,3.2893,3.292,3.2929,3.3309
22.7166666666667,2.8449,3.2475,3.2893,3.292,3.2929,3.3309
22.7333333333333,2.8451,3.2475,3.2893,3.292,3.2929,3.3309
