Timestamp [h],BATT_008_OCV_V_00-SOC
0,1.003
0.0166666666666667,1.155
0.0333333333333333,1.161994
0.05,1.165021
0.0666666666666667,1.169
0.0833333333333333,1.17194
0.1,1.173073
0.116666666666667,1.175088
0.133333333333333,1.177
0.15,1.178867
0.166666666666667,1.18
0.183333333333333,1.181
0.2,1.182813
0.216666666666667,1.183
0.233333333333333,1.184
0.25,1.184241
0.266666666666667,1.185746
0.283333333333333,1.186
0.3,1.187
0.316666666666667,1.188
0.333333333333333,1.188684
0.35,1.189
0.366666666666667,1.19
0.383333333333333,1.188737
0.4,1.190617
0.416666666666667,1.190396
0.433333333333333,1.191586
0.45,1.192
0.466666666666667,1.192451
0.483333333333333,1.192527
0.5,1.193492
0.516666666666667,1.193
0.533333333333333,1.194
0.55,1.194459
0.566666666666667,1.195
0.583333333333333,1.195
0.6,1.19541
0.616666666666667,1.196
0.633333333333333,1.195259
0.65,1.196
0.666666666666667,1.197
0.683333333333333,1.197
0.7,1.197693
0.716666666666667,1.197712
0.733333333333333,1.197268
0.75,1.198751
0.766666666666667,1.198767
0.783333333333333,1.199
0.8,1.199
0.816666666666667,1.199
0.833333333333333,1.199818
0.85,1.199
0.866666666666667,1.199158
0.883333333333333,1.199857
0.9,1.2
0.916666666666667,1.200883
0.933333333333333,1.201
0.95,1.200918
0.966666666666667,1.201
0.983333333333333,1.201049
1,1.200976
1.01666666666667,1.202
1.03333333333333,1.201001
1.05,1.202
1.06666666666667,1.202974
1.08333333333333,1.202
1.1,1.202934
1.11666666666667,1.203
1.13333333333333,1.203
1.15,1.203
1.16666666666667,1.203
1.18333333333333,1.203843
1.2,1.203172
1.21666666666667,1.204
1.23333333333333,1.203213
1.25,1.204
1.26666666666667,1.204751
1.28333333333333,1.204
1.3,1.204716
1.31666666666667,1.204
1.33333333333333,1.205
1.35,1.204324
1.36666666666667,1.205
1.38333333333333,1.205
1.4,1.205
1.41666666666667,1.206
1.43333333333333,1.205413
1.45,1.205429
1.46666666666667,1.206
1.48333333333333,1.206
1.5,1.206
1.51666666666667,1.206
1.53333333333333,1.206
1.55,1.207
1.56666666666667,1.206546
1.58333333333333,1.206567
1.6,1.206583
1.61666666666667,1.207
1.63333333333333,1.207381
1.65,1.207361
1.66666666666667,1.207
1.68333333333333,1.207
1.7,1.207314
1.71666666666667,1.2073
1.73333333333333,1.208
1.75,1.207259
1.76666666666667,1.208
1.78333333333333,1.207776
1.8,1.208
1.81666666666667,1.209
1.83333333333333,1.208167
1.85,1.208849
1.86666666666667,1.208869
1.88333333333333,1.208112
1.9,1.209
1.91666666666667,1.209
1.93333333333333,1.209
1.95,1.209
1.96666666666667,1.209036
1.98333333333333,1.21
2,1.209
2.01666666666667,1.209
2.03333333333333,1.209044
2.05,1.209935
2.06666666666667,1.209911
2.08333333333333,1.21
2.1,1.21
2.11666666666667,1.209136
2.13333333333333,1.21
2.15,1.21
2.16666666666667,1.21
2.18333333333333,1.210806
2.2,1.21
2.21666666666667,1.21077
2.23333333333333,1.211
2.25,1.211
2.26666666666667,1.210715
2.28333333333333,1.210706
2.3,1.211
2.31666666666667,1.21066
2.33333333333333,1.211
2.35,1.211
2.36666666666667,1.211
2.38333333333333,1.211592
2.4,1.211
2.41666666666667,1.211445
2.43333333333333,1.211
2.45,1.211485
2.46666666666667,1.211
2.48333333333333,1.211
2.5,1.211
2.51666666666667,1.211449
2.53333333333333,1.212
2.55,1.211599
2.56666666666667,1.212
2.58333333333333,1.212
2.6,1.212644
2.61666666666667,1.212
2.63333333333333,1.212
2.65,1.212
2.66666666666667,1.212
2.68333333333333,1.21226
2.7,1.21224
2.71666666666667,1.212224
2.73333333333333,1.212797
2.75,1.212813
2.76666666666667,1.213
