Timestamp [h],BATT_004_OCV_V_00-SOC
0,2.5
0.0166666666666667,2.524
0.0333333333333333,2.544
0.05,2.561
0.0666666666666667,2.576
0.0833333333333333,2.59
0.1,2.602
0.116666666666667,2.613
0.133333333333333,2.624
0.15,2.634
0.166666666666667,2.643
0.183333333333333,2.652
0.2,2.66
0.216666666666667,2.668
0.233333333333333,2.675
0.25,2.682811
0.266666666666667,2.689
0.283333333333333,2.696
0.3,2.702
0.316666666666667,2.708
0.333333333333333,2.714
0.35,2.72
0.366666666666667,2.725314
0.383333333333333,2.731
0.4,2.736
0.416666666666667,2.741
0.433333333333333,2.746
0.45,2.750392
0.466666666666667,2.755408
0.483333333333333,2.76
0.5,2.764562
0.516666666666667,2.769
0.533333333333333,2.773
0.55,2.777
0.566666666666667,2.781
0.583333333333333,2.785
0.6,2.789
0.616666666666667,2.793
0.633333333333333,2.796
0.65,2.8
0.666666666666667,2.803
0.683333333333333,2.807
0.7,2.811
0.716666666666667,2.814
0.733333333333333,2.817
0.75,2.82
0.766666666666667,2.823
0.783333333333333,2.827
0.8,2.83
0.816666666666667,2.832298
0.833333333333333,2.83571
0.85,2.838271
0.866666666666667,2.842
0.883333333333333,2.844
0.9,2.847
0.916666666666667,2.85
0.933333333333333,2.852
0.95,2.855
0.966666666666667,2.857
0.983333333333333,2.86
1,2.862873
1.01666666666667,2.865
1.03333333333333,2.867903
1.05,2.87
1.06666666666667,2.872
1.08333333333333,2.874049
1.1,2.876965
1.11666666666667,2.879
1.13333333333333,2.880001
1.15,2.883
1.16666666666667,2.885
1.18333333333333,2.887
1.2,2.889
1.21666666666667,2.891
1.23333333333333,2.892905
1.25,2.894
1.26666666666667,2.896
1.28333333333333,2.898
1.3,2.899847
1.31666666666667,2.901
1.33333333333333,2.903
1.35,2.904797
1.36666666666667,2.906
1.38333333333333,2.908
1.4,2.909
1.41666666666667,2.911
1.43333333333333,2.912
1.45,2.913718
1.46666666666667,2.915
1.48333333333333,2.916321
1.5,2.917335
1.51666666666667,2.919
1.53333333333333,2.921
1.55,2.922
1.56666666666667,2.923
1.58333333333333,2.924
1.6,2.926
1.61666666666667,2.927
1.63333333333333,2.927539
1.65,2.929
1.66666666666667,2.93
1.68333333333333,2.931
1.7,2.93251
1.71666666666667,2.933
1.73333333333333,2.934453
1.75,2.935559
1.76666666666667,2.937
1.78333333333333,2.937586
1.8,2.938
1.81666666666667,2.94
1.83333333333333,2.940368
1.85,2.941
1.86666666666667,2.942665
1.88333333333333,2.943
1.9,2.944
1.91666666666667,2.945
1.93333333333333,2.946
1.95,2.947
1.96666666666667,2.948
1.98333333333333,2.948246
2,2.949769
2.01666666666667,2.95
2.03333333333333,2.951
2.05,2.952
2.06666666666667,2.953
2.08333333333333,2.953858
2.1,2.954
2.11666666666667,2.955
2.13333333333333,2.956
2.15,2.956076
2.16666666666667,2.957
2.18333333333333,2.958
2.2,2.959
2.21666666666667,2.96
2.23333333333333,2.96
2.25,2.961
2.26666666666667,2.961028
2.28333333333333,2.962042
2.3,2.963
2.31666666666667,2.964
2.33333333333333,2.964085
2.35,2.965
2.36666666666667,2.966
2.38333333333333,2.966
2.4,2.967
2.41666666666667,2.968
2.43333333333333,2.969
2.45,2.969
2.46666666666667,2.97
2.48333333333333,2.97
2.5,2.97076
2.51666666666667,2.971745
2.53333333333333,2.972
2.55,2.973
2.56666666666667,2.974
2.58333333333333,2.974
2.6,2.974
2.61666666666667,2.975
2.63333333333333,2.975374
2.65,2.976
2.66666666666667,2.977
2.68333333333333,2.977572
2.7,2.978
2.71666666666667,2.978
2.73333333333333,2.979
2.75,2.979
2.76666666666667,2.98
2.78333333333333,2.980475
2.8,2.981
2.81666666666667,2.981
2.83333333333333,2.982
2.85,2.982585
2.86666666666667,2.983
2.88333333333333,2.983
2.9,2.984
2.91666666666667,2.984
2.93333333333333,2.985
2.95,2.985
2.96666666666667,2.985706
2.98333333333333,2.986
3,2.987
3.01666666666667,2.987
3.03333333333333,2.987768
3.05,2.988
3.06666666666667,2.988
3.08333333333333,2.989186
3.1,2.989
3.11666666666667,2.989
3.13333333333333,2.99
3.15,2.991
3.16666666666667,2.991
3.18333333333333,2.991097
3.2,2.992
3.21666666666667,2.993
3.23333333333333,2.993
3.25,2.993
3.26666666666667,2.993018
3.28333333333333,2.994
3.3,2.994
3.31666666666667,2.995
3.33333333333333,2.995
3.35,2.995
3.36666666666667,2.996
3.38333333333333,2.996
3.4,2.996111
3.41666666666667,2.997
3.43333333333333,2.997
3.45,2.998
3.46666666666667,2.998
3.48333333333333,2.998
3.5,2.998207
3.51666666666667,2.998783
3.53333333333333,2.999767
3.55,2.999749
3.56666666666667,3
3.58333333333333,3
3.6,3.001
3.61666666666667,3.001
3.63333333333333,3.001
3.65,3.002
3.66666666666667,3.002
3.68333333333333,3.002
3.7,3.002
3.71666666666667,3.003
3.73333333333333,3.003
3.75,3.003
3.76666666666667,3.003425
3.78333333333333,3.004
3.8,3.004
3.81666666666667,3.004
3.83333333333333,3.005
3.85,3.005
3.86666666666667,3.005511
3.88333333333333,3.006
3.9,3.006
3.91666666666667,3.006563
3.93333333333333,3.006
3.95,3.007
3.96666666666667,3.007
3.98333333333333,3.007
4,3.007362
4.01666666666667,3.008
4.03333333333333,3.008
4.05,3.008
4.06666666666667,3.008
4.08333333333333,3.008711
4.1,3.009
4.11666666666667,3.009
4.13333333333333,3.009
4.15,3.009233
4.16666666666667,3.01
4.18333333333333,3.01
4.2,3.01
4.21666666666667,3.010175
4.23333333333333,3.011
4.25,3.011
4.26666666666667,3.011
4.28333333333333,3.011
4.3,3.011906
4.31666666666667,3.012
4.33333333333333,3.012
4.35,3.012
4.36666666666667,3.012
4.38333333333333,3.012
4.4,3.012
4.41666666666667,3.012979
4.43333333333333,3.012966
4.45,3.012049
4.46666666666667,3.013
4.48333333333333,3.013
4.5,3.013
4.51666666666667,3.013883
4.53333333333333,3.013129
4.55,3.014
4.56666666666667,3.014
4.58333333333333,3.014
4.6,3.014197
4.61666666666667,3.014215
4.63333333333333,3.014
4.65,3.01424
4.66666666666667,3.015
4.68333333333333,3.015
4.7,3.015
4.71666666666667,3.015
4.73333333333333,3.015
4.75,3.01566
4.76666666666667,3.015644
4.78333333333333,3.016
4.8,3.016382
4.81666666666667,3.016
4.83333333333333,3.016404
4.85,3.016
4.86666666666667,3.017
4.88333333333333,3.017
4.9,3.016463
4.91666666666667,3.017
4.93333333333333,3.017
4.95,3.017
4.96666666666667,3.017
4.98333333333333,3.017556
5,3.018
5.01666666666667,3.018
5.03333333333333,3.018
5.05,3.018
5.06666666666667,3.018363
5.08333333333333,3.019
5.1,3.019
5.11666666666667,3.019
5.13333333333333,3.019
5.15,3.02
5.16666666666667,3.019
5.18333333333333,3.02
5.2,3.019244
5.21666666666667,3.02
5.23333333333333,3.020214
5.25,3.02
5.26666666666667,3.020817
5.28333333333333,3.02
5.3,3.021
5.31666666666667,3.021
5.33333333333333,3.021
5.35,3.021
5.36666666666667,3.021098
5.38333333333333,3.022
5.4,3.022
5.41666666666667,3.022
5.43333333333333,3.022
5.45,3.022
5.46666666666667,3.022999
5.48333333333333,3.022025
5.5,3.022034
5.51666666666667,3.023
5.53333333333333,3.023062
5.55,3.023919
5.56666666666667,3.023096
5.58333333333333,3.023104
5.6,3.024
5.61666666666667,3.024
5.63333333333333,3.024157
5.65,3.024167
5.66666666666667,3.025
