Timestamp_1 [h],BATT_009_CC1 [V],Timestamp_2 [h],BATT_009_CC2 [V],Timestamp_3 [h],BATT_009_CC3 [V]
0,3.013,0,3.105,0,2.901
0.000275623611111111,3.013,0.000276303611111111,3.105,0.000234904166666667,2.901
0.000553279444444444,3.013,0.000554040833333333,3.105,0.000512919166666667,2.901
0.000831104166666667,3.013,0.000832027777777778,3.105,0.000790511388888889,2.901
0.00110889555555556,3.013,0.00110994361111111,3.217,0.00106857055555556,2.901
0.00138667833333333,3.105,0.00138741694444444,3.227,0.00134685416666667,2.901
0.00166457916666667,3.125,0.00166561305555556,3.237,0.00162484777777778,2.901
0.00194205,3.135,0.00194373555555556,3.237,0.00190279055555556,2.901
0.00221989527777778,3.135,0.00222137416666667,3.247,0.00218082388888889,2.901
0.00249814444444444,3.146,0.00249880527777778,3.247,0.00245849555555556,2.901
0.00277574416666667,3.156,0.00277690611111111,3.258,0.00273630583333333,2.901
0.00305417388888889,3.156,0.00305511611111111,3.258,0.00301455027777778,2.901
0.00333212472222222,3.156,0.00333276972222222,3.258,0.00329211166666667,2.901
0.00360981166666667,3.166,0.00361086194444444,3.258,0.00357020138888889,2.901
0.00388773944444444,3.166,0.0038887025,3.268,0.00384798027777778,2.901
0.00416565444444444,3.166,0.00416628833333333,3.258,0.00412573777777778,2.901
0.00444339472222222,3.166,0.00444382083333333,3.268,0.00440325472222222,2.901
0.00472150027777778,3.176,0.00472232333333333,3.268,0.00468103083333333,2.901
0.00499888916666667,3.176,0.00500003777777778,3.268,0.00495922388888889,2.901
0.00527716416666667,3.176,0.00527783555555556,3.268,0.00523723611111111,2.901
0.00555483194444445,3.176,0.00555575222222222,3.278,0.00551509555555556,2.901
0.00583288805555556,3.186,0.00583343611111111,3.278,0.00579291916666667,2.891
0.00611084805555556,3.186,0.006111575,3.278,0.00607042638888889,2.901
0.00638862444444444,3.186,0.00638965972222222,3.278,0.00634869638888889,2.901
0.00666633083333333,3.186,0.00666748277777778,3.288,0.00662626277777778,2.901
0.00694432166666667,3.186,0.00694528583333333,3.288,0.00690429027777778,3.033
0.00722203916666667,3.197,0.00722297055555556,3.288,0.007182095,3.054
0.00750002194444444,3.197,0.007501165,3.288,0.00745985694444444,3.064
0.00777787833333333,3.197,0.0077792775,3.288,0.00773777472222222,3.064
0.00805565638888889,3.197,0.0080568975,3.288,0.0080155725,3.074
0.00833304944444445,3.207,0.00833495277777778,3.298,0.0082932475,3.084
0.00861121583333333,3.207,0.00861285722222222,3.298,0.00857098916666667,3.084
0.00888889,3.207,0.00889091611111111,3.298,0.0088485125,3.095
0.00916721833333333,3.207,0.00916925861111111,3.298,0.00912677222222222,3.095
0.00944523916666667,3.217,0.00944761277777778,3.298,0.00940452138888889,3.095
0.00972293611111111,3.217,0.00972524972222222,3.298,0.009682435,3.105
0.0100007977777778,3.217,0.0100030577777778,3.298,0.00996024361111111,3.105
0.0102786869444444,3.217,0.0102808113888889,3.298,0.0102383044444444,3.115
0.0105564052777778,3.217,0.0105586030555556,3.309,0.0105159683333333,3.115
0.0108342163888889,3.217,0.0108364808333333,3.309,0.0107940758333333,3.115
0.0111119919444444,3.217,0.0111140605555556,3.309,0.0110719719444444,3.125
0.0113901913888889,3.217,0.0113923633333333,3.309,0.0113500719444444,3.125
0.0116684880555556,3.227,0.0116700488888889,3.309,0.0116278063888889,3.135
0.0119460558333333,3.227,0.0119478125,3.309,0.01190541,3.135
0.0122239097222222,3.227,0.0122253680555556,3.309,0.0121837336111111,3.135
0.0125017380555556,3.227,0.0125029697222222,3.319,0.0124614844444444,3.135
0.0127794716666667,3.227,0.0127808436111111,3.319,0.0127393358333333,3.146
0.0130573633333333,3.237,0.0130591133333333,3.319,0.0130168941666667,3.146
0.0133351488888889,3.237,0.0133370586111111,3.319,0.0132953241666667,3.156
0.0136127038888889,3.237,0.0136148308333333,3.319,0.0135731911111111,3.156
0.0138910116666667,3.237,0.0138924122222222,3.319,0.0138507191666667,3.156
0.0141689969444444,3.237,0.0141705375,3.319,0.0141288547222222,3.156
0.0144469613888889,3.237,0.0144482597222222,3.329,0.0144067775,3.166
0.0147249813888889,3.247,0.0147259275,3.319,0.0146844958333333,3.166
0.0150031633333333,3.247,0.0150039147222222,3.329,0.0149622930555556,3.166
0.0152807413888889,3.247,0.0152816005555556,3.329,0.0152402438888889,3.166
0.015558705,3.247,0.0155593669444444,3.329,0.0155176694444444,3.176
0.0158364405555556,3.247,0.0158375819444444,3.329,0.0157958238888889,3.176
0.0161140836111111,3.247,0.0161152863888889,3.329,0.0160735583333333,3.176
0.0163917166666667,3.258,0.0163930030555556,3.329,0.0163513316666667,3.176
0.0166696633333333,3.258,0.0166711338888889,3.329,0.0166293288888889,3.176
0.0169471463888889,3.258,0.0169490933333333,3.339,0.0169071375,3.186
0.0172254538888889,3.258,0.0172267816666667,3.339,0.0171845866666667,3.186
0.0175029838888889,3.258,0.0175046672222222,3.339,0.01746307,3.186
0.0177807436111111,3.258,0.0177826036111111,3.339,0.0177407427777778,3.186
0.0180587391666667,3.258,0.0180605666666667,3.339,0.0180184491666667,3.197
0.0183366058333333,3.258,0.0183384247222222,3.339,0.0182960838888889,3.197
0.0186143483333333,3.258,0.0186164938888889,3.339,0.0185740286111111,3.207
0.0188923013888889,3.258,0.0188938580555556,3.339,0.0188517936111111,3.207
0.0191701113888889,3.258,0.0191722880555556,3.339,0.0191296461111111,3.207
0.0194479969444444,3.268,0.01945018,3.339,0.0194078780555556,3.207
0.0197261844444444,3.268,0.0197277088888889,3.339,0.0196858327777778,3.207
0.0200042611111111,3.268,0.0200061791666667,3.339,0.0199639452777778,3.207
0.0202820677777778,3.268,0.0202840688888889,3.339,0.02024178,3.207
0.0205597508333333,3.268,0.0205620341666667,3.339,0.0205196744444444,3.207
0.0208376516666667,3.268,0.0208396533333333,3.339,0.0207977961111111,3.217
0.0211155325,3.268,0.0211178894444444,3.339,0.0210754280555556,3.217
0.0213935369444444,3.278,0.0213955163888889,3.339,0.021353435,3.217
0.0216715394444444,3.278,0.0216733466666667,3.339,0.0216310211111111,3.217
0.0219492761111111,3.278,0.0219508136111111,3.349,0.0219089552777778,3.217
0.0222273213888889,3.278,0.0222286283333333,3.349,0.0221868569444444,3.227
0.0225051169444444,3.278,0.0225067811111111,3.339,0.0224651066666667,3.227
0.0227831422222222,3.278,0.0227843777777778,3.349,0.0227427941666667,3.227
0.0230607880555556,3.278,0.02306234,3.349,0.0230205391666667,3.227
0.0233386147222222,3.278,0.0233402444444444,3.349,0.02329839,3.237
0.0236164205555556,3.288,0.0236181683333333,3.349,0.0235757494444444,3.227
0.02389411,3.288,0.0238958622222222,3.349,0.0238538702777778,3.237
0.0241723644444444,3.288,0.0241739280555556,3.349,0.0241313458333333,3.237
0.0244499091666667,3.288,0.0244516516666667,3.349,0.0244091894444444,3.237
0.0247277108333333,3.288,0.0247297872222222,3.349,0.0246875772222222,3.237
0.0250053763888889,3.288,0.0250074597222222,3.349,0.0249651555555556,3.237
0.0252837225,3.288,0.0252852775,3.349,0.0252431716666667,3.247
0.0255616180555556,3.288,0.0255629430555556,3.349,0.0255207333333333,3.247
0.0258396013888889,3.288,0.0258410130555556,3.349,0.0257991244444444,3.247
0.0261176419444444,3.288,0.0261189333333333,3.349,0.0260768975,3.247
0.0263951438888889,3.288,0.0263966491666667,3.349,0.0263549244444444,3.247
0.0266731080555556,3.298,0.0266743258333333,3.36,0.0266327805555556,3.247
0.0269511502777778,3.298,0.0269518636111111,3.349,0.0269106141666667,3.258
0.0272289622222222,3.298,0.0272298961111111,3.349,0.0271884505555556,3.258
0.0275068705555556,3.288,0.0275075083333333,3.349,0.0274663441666667,3.258
0.0277847633333333,3.298,0.0277854141666667,3.36,0.0277445072222222,3.258
0.028062665,3.298,0.0280632188888889,3.349,0.0280222258333333,3.258
0.0283406980555556,3.298,0.0283412894444444,3.349,0.0282999538888889,3.258
0.0286188080555556,3.298,0.0286192625,3.36,0.0285773933333333,3.268
0.0288965197222222,3.298,0.0288968922222222,3.36,0.0288553444444444,3.258
0.0291746113888889,3.298,0.02917523,3.36,0.0291332569444444,3.258
0.0294524783333333,3.298,0.0294528802777778,3.36,0.0294114475,3.268
0.0297302761111111,3.298,0.0297305852777778,3.36,0.0296891236111111,3.268
0.0300081066666667,3.309,0.0300084144444444,3.36,0.0299668761111111,3.268
0.0302860041666667,3.298,0.0302863527777778,3.36,0.0302446569444444,3.268
0.0305639113888889,3.298,0.0305643933333333,3.36,0.0305227563888889,3.268
0.0308417752777778,3.309,0.0308425197222222,3.36,0.0308009094444444,3.268
0.0311192577777778,3.309,0.0311202033333333,3.349,0.0310785388888889,3.278
0.0313972383333333,3.309,0.0313981858333333,3.36,0.0313565333333333,3.278
0.0316752563888889,3.309,0.0316762633333333,3.36,0.0316344216666667,3.278
0.0319533994444444,3.309,0.0319541211111111,3.36,0.0319123019444444,3.278
0.0322314358333333,3.309,0.0322319758333333,3.36,0.032190175,3.278
