Timestamp_1 [h],BATT_008_DC1 [V],Timestamp_2 [h],BATT_008_DC2 [V],Timestamp_3 [h],BATT_008_DC3 [V]
0,3.339,0,3.349,0,3.319
0.000219394166666667,3.339,0.000212706388888889,3.349,0.000206341111111111,3.329
0.000496853888888889,3.339,0.000490453055555556,3.349,0.000483685,3.329
0.000774595,3.339,0.000768403611111111,3.349,0.000761843333333333,3.329
0.00105287555555556,3.339,0.00104653166666667,3.349,0.00103948833333333,3.329
0.00133077944444444,3.339,0.00132450666666667,3.349,0.00131782888888889,3.319
0.00160872416666667,3.339,0.00160260972222222,3.349,0.00159566055555556,3.329
0.00188611138888889,3.237,0.00188036388888889,3.349,0.00187374111111111,3.319
0.00216416833333333,3.237,0.00215793916666667,3.349,0.00215134194444444,3.309
0.00244220388888889,3.217,0.00243607083333333,3.349,0.00242929583333333,3.319
0.0027198225,3.217,0.00271349694444444,3.349,0.00270708416666667,3.309
0.00299775222222222,3.217,0.00299139083333333,3.36,0.00298470638888889,3.309
0.00327558944444444,3.207,0.00326939388888889,3.349,0.00326279944444444,3.309
0.00355399166666667,3.207,0.00354710305555556,3.349,0.00354052333333333,3.309
0.00383157027777778,3.207,0.00382487222222222,3.349,0.00381806944444444,3.309
0.00410935805555556,3.207,0.004102395,3.349,0.00409617916666667,3.309
0.00438723527777778,3.197,0.00438048388888889,3.349,0.00437392972222222,3.309
0.00466491666666667,3.197,0.00465825277777778,3.349,0.00465198,3.309
0.00494266694444444,3.197,0.00493652305555556,3.349,0.0049298375,3.309
0.00522040027777778,3.197,0.0052144325,3.349,0.00520774083333333,3.309
0.00549812611111111,3.197,0.00549263861111111,3.349,0.00548528583333333,3.309
0.00577581361111111,3.186,0.00577045777777778,3.349,0.00576348388888889,3.298
0.00605372916666667,3.186,0.00604821666666667,3.349,0.00604119611111111,3.309
0.00633193277777778,3.186,0.00632603638888889,3.349,0.006319405,3.298
0.00660977694444444,3.186,0.006604145,3.349,0.006597465,3.298
0.0068872625,3.186,0.00688185194444444,3.349,0.00687547944444445,3.309
0.00716504083333333,3.186,0.00715974555555556,3.349,0.00715355444444444,3.309
0.00744305666666667,3.176,0.00743794777777778,3.349,0.00743180583333333,3.298
0.00772101,3.186,0.00771580861111111,3.349,0.00770946388888889,3.298
0.0079989125,3.186,0.00799346138888889,3.349,0.00798780805555556,3.298
0.00827657666666667,3.186,0.00827134138888889,3.349,0.00826573388888889,3.298
0.00855467277777778,3.176,0.00854890027777778,3.349,0.00854360611111111,3.298
0.00883222833333333,3.186,0.00882670638888889,3.349,0.0088213675,3.298
0.00911014222222222,3.176,0.00910440388888889,3.349,0.00909918027777778,3.298
0.0093884675,3.176,0.00938245555555556,3.349,0.00937707444444445,3.298
0.00966646777777778,3.186,0.009660215,3.349,0.00965451222222222,3.298
0.00994404305555556,3.176,0.009938005,3.349,0.00993290861111111,3.298
0.0102218030555556,3.176,0.0102156663888889,3.349,0.0102104694444444,3.298
0.0104998280555556,3.176,0.0104933719444444,3.349,0.0104882125,3.298
0.0107778336111111,3.176,0.0107713513888889,3.349,0.0107663497222222,3.298
0.0110555938888889,3.176,0.0110491152777778,3.329,0.0110441091666667,3.298
