Timestamp_1 [h],BATT_002_CC1 [V],Timestamp_2 [h],BATT_002_CC2 [V],Timestamp_3 [h],BATT_002_CC3 [V]
0,2.361,0,2.606,0,2.891
0.000214518888888889,2.361,0.000256093333333333,2.595,0.000276335833333333,2.891
0.000492524166666667,2.514,0.000533790555555556,2.606,0.000554209444444445,2.891
0.000770355833333333,2.565,0.000811774444444444,2.606,0.000832090277777778,2.891
0.00104826583333333,2.606,0.00108962583333333,2.595,0.00110972583333333,2.891
0.00132640944444444,2.636,0.00136751666666667,2.595,0.00138801694444444,2.891
0.00160384194444444,2.667,0.00164578416666667,2.595,0.0016657825,2.891
0.00188204888888889,2.687,0.00192371555555556,2.595,0.00194387611111111,2.962
0.00215950361111111,2.707,0.00220163444444444,2.606,0.00222177944444444,2.972
0.00243773944444444,2.728,0.00247929583333333,2.595,0.00249964166666667,2.983
0.00271561777777778,2.738,0.00275708972222222,2.606,0.00277777305555556,2.983
0.00299345638888889,2.758,0.00303490416666667,2.667,0.00305558944444444,2.993
0.00327079666666667,2.769,0.00331267833333333,2.697,0.00333354611111111,3.003
0.00354933638888889,2.779,0.00359070138888889,2.718,0.00361170861111111,3.003
0.00382698,2.789,0.00386868444444444,2.748,0.00388945194444444,3.013
0.00410464305555556,2.799,0.00414631472222222,2.758,0.00416767861111111,3.013
0.00438260833333333,2.809,0.00442413555555556,2.769,0.00444577277777778,3.013
0.004660025,2.82,0.00470199916666667,2.779,0.00472333916666667,3.023
0.00493818055555556,2.83,0.00497953611111111,2.789,0.00500111916666667,3.023
0.00521606111111111,2.84,0.0052570825,2.809,0.00527962277777778,3.033
0.00549375472222222,2.84,0.00553528944444444,2.809,0.00555723,3.033
0.00577146388888889,2.85,0.00581308833333333,2.83,0.00583516888888889,3.044
0.00604915888888889,2.86,0.00609095277777778,2.84,0.00611277861111111,3.044
0.00632719805555556,2.87,0.00636900888888889,2.84,0.00639062222222222,3.044
0.0066048125,2.87,0.00664688583333333,2.85,0.00666827555555556,3.054
0.00688263055555556,2.881,0.0069248225,2.86,0.00694616861111111,3.054
0.00716065444444444,2.891,0.00720265361111111,2.87,0.00722425583333333,3.054
0.00743843777777778,2.891,0.00748066138888889,2.87,0.00750248944444444,3.064
0.00771596861111111,2.901,0.00775871638888889,2.881,0.00778019055555556,3.064
0.00799397333333333,2.911,0.00803623305555556,2.891,0.00805826722222222,3.064
0.00827155694444445,2.911,0.00831461111111111,2.891,0.00833579777777778,3.074
0.00854938833333333,2.921,0.00859259194444444,2.901,0.00861394555555556,3.074
0.00882718722222222,2.921,0.00887059861111111,2.911,0.00889188333333333,3.074
0.0091049475,2.921,0.0091482125,2.911,0.00916971305555556,3.084
0.00938304138888889,2.932,0.00942576972222222,2.921,0.00944778777777778,3.084
0.00966087361111111,2.932,0.00970403444444445,2.921,0.00972531138888889,3.084
0.00993903916666667,2.942,0.00998178944444444,2.932,0.0100035388888889,3.084
0.0102171625,2.942,0.0102599761111111,2.932,0.0102815933333333,3.095
0.0104950175,2.952,0.0105380736111111,2.942,0.0105596825,3.095
0.0107729725,2.962,0.0108157041666667,2.942,0.0108376841666667,3.095
0.0110510391666667,2.962,0.0110936647222222,2.952,0.0111152527777778,3.095
0.0113286927777778,2.972,0.0113712544444444,2.952,0.0113933075,3.105
0.0116068780555556,2.972,0.0116488458333333,2.962,0.0116708555555556,3.105
0.0118845113888889,2.972,0.0119270391666667,2.962,0.0119486602777778,3.105
0.0121623694444444,2.983,0.0122049175,2.962,0.0122266216666667,3.105
0.0124401291666667,2.983,0.0124829347222222,2.972,0.0125044225,3.115
0.0127182486111111,2.993,0.0127609725,2.972,0.0127825172222222,3.115
0.0129959061111111,2.993,0.0130388888888889,2.983,0.0130603058333333,3.115
0.0132735936111111,2.993,0.0133168861111111,2.983,0.0133382555555556,3.125
0.0135516541666667,3.003,0.0135947816666667,2.993,0.0136159305555556,3.125
0.0138295208333333,3.003,0.0138723761111111,2.993,0.0138936866666667,3.125
0.0141076380555556,3.003,0.0141504341666667,3.003,0.0141711752777778,3.125
0.0143856147222222,3.013,0.0144281136111111,3.003,0.0144491677777778,3.125
0.0146632008333333,3.013,0.0147058047222222,3.013,0.0147266516666667,3.135
0.0149408180555556,3.013,0.0149840738888889,3.013,0.0150048322222222,3.135
0.0152191075,3.013,0.0152617913888889,3.013,0.0152826822222222,3.135
0.0154966730555556,3.023,0.0155396961111111,3.013,0.0155601988888889,3.135
0.0157743961111111,3.023,0.0158174761111111,3.023,0.0158380366666667,3.135
0.016052965,3.033,0.0160953,3.023,0.0161158341666667,3.135
0.0163305027777778,3.033,0.0163731866666667,3.023,0.0163935813888889,3.146
0.0166083916666667,3.033,0.0166512205555556,3.023,0.0166713036111111,3.146
0.0168860702777778,3.044,0.01692912,3.033,0.0169492194444444,3.146
0.0171636072222222,3.044,0.0172067244444444,3.033,0.0172269594444444,3.146
0.017441505,3.044,0.0174844116666667,3.044,0.0175051061111111,3.156
0.0177199205555556,3.054,0.0177625694444444,3.044,0.0177827641666667,3.156
0.0179974008333333,3.054,0.0180404325,3.044,0.0180613263888889,3.156
0.0182750619444444,3.054,0.0183185891666667,3.054,0.0183386913888889,3.156
0.0185527422222222,3.054,0.018596305,3.054,0.0186168486111111,3.156
0.0188308347222222,3.054,0.0188741969444444,3.054,0.0188949480555556,3.166
0.0191089005555556,3.064,0.0191517661111111,3.054,0.0191725425,3.166
0.0193868080555556,3.064,0.0194293541666667,3.054,0.0194503972222222,3.166
0.0196647380555556,3.064,0.0197078205555556,3.064,0.0197281208333333,3.166
0.0199428955555556,3.074,0.0199851272222222,3.064,0.0200061786111111,3.166
0.0202202419444444,3.074,0.0202629680555556,3.064,0.0202840288888889,3.166
0.0204984358333333,3.074,0.0205409455555556,3.074,0.0205615952777778,3.176
0.0207764836111111,3.084,0.0208189483333333,3.074,0.0208396713888889,3.176
0.0210544375,3.084,0.021097075,3.074,0.0211171436111111,3.176
0.0213319563888889,3.084,0.0213752072222222,3.074,0.0213954694444444,3.176
0.02160999,3.084,0.0216531669444444,3.084,0.0216729138888889,3.176
0.0218879538888889,3.084,0.0219306894444444,3.084,0.0219508719444444,3.176
0.0221660091666667,3.095,0.0222088466666667,3.084,0.0222284825,3.186
0.0224437888888889,3.095,0.0224864411111111,3.084,0.0225063825,3.186
0.0227213897222222,3.095,0.0227641830555556,3.095,0.0227848144444444,3.186
0.0229989963888889,3.095,0.0230420733333333,3.095,0.0230625794444444,3.186
0.0232773283333333,3.095,0.0233199666666667,3.095,0.0233407127777778,3.186
0.0235550727777778,3.105,0.0235980691666667,3.095,0.0236184238888889,3.197
0.0238328641666667,3.105,0.0238757736111111,3.105,0.0238960616666667,3.197
0.0241109638888889,3.105,0.0241536769444444,3.105,0.0241738686111111,3.197
0.0243885302777778,3.105,0.0244313666666667,3.105,0.0244518605555556,3.197
0.0246665258333333,3.105,0.0247089969444444,3.105,0.0247298697222222,3.197
0.0249441880555556,3.115,0.0249867672222222,3.105,0.0250078,3.197
0.0252220880555556,3.115,0.0252647719444444,3.105,0.0252856291666667,3.207
0.0254999475,3.115,0.0255421588888889,3.115,0.0255640613888889,3.207
0.0257779380555556,3.125,0.0258202372222222,3.115,0.0258413894444444,3.207
0.0260555208333333,3.125,0.0260981177777778,3.115,0.0261195558333333,3.207
0.0263335736111111,3.125,0.0263763111111111,3.125,0.0263969572222222,3.207
0.0266115647222222,3.125,0.0266541875,3.125,0.02667509,3.207
0.026888865,3.135,0.0269319094444444,3.125,0.0269524602777778,3.207
0.0271672725,3.125,0.0272096097222222,3.125,0.0272302430555556,3.217
0.0274450002777778,3.135,0.0274873794444444,3.125,0.0275084386111111,3.217
0.0277230380555556,3.135,0.0277649405555556,3.125,0.0277863908333333,3.217
0.0280010213888889,3.135,0.0280429286111111,3.135,0.0280644469444444,3.217
0.0282791627777778,3.135,0.0283209525,3.135,0.0283422275,3.217
0.0285569416666667,3.146,0.0285989111111111,3.135,0.0286201113888889,3.217
0.0288347005555556,3.146,0.0288765533333333,3.135,0.0288977247222222,3.217
0.0291125238888889,3.146,0.0291541991666667,3.135,0.0291754125,3.217
0.0293904336111111,3.146,0.0294320666666667,3.146,0.0294534286111111,3.227
0.0296680394444444,3.146,0.0297102261111111,3.146,0.0297312088888889,3.227
0.0299459127777778,3.146,0.0299881147222222,3.156,0.0300093897222222,3.227
0.0302237730555556,3.156,0.0302658936111111,3.146,0.0302871088888889,3.227
0.0305014683333333,3.156,0.0305438769444444,3.156,0.0305648788888889,3.227
0.0307792672222222,3.156,0.0308216233333333,3.156,0.0308425308333333,3.237
0.0310570772222222,3.156,0.0310993325,3.156,0.0311206852777778,3.237
0.0313348872222222,3.156,0.0313774977777778,3.156,0.0313987558333333,3.237
0.0316125305555556,3.166,0.03165505,3.156,0.0316766713888889,3.237
0.0318904672222222,3.166,0.0319329519444444,3.156,0.0319547980555556,3.237
0.0321681683333333,3.166,0.0322112208333333,3.166,0.0322327347222222,3.237
0.0324457494444444,3.166,0.0324887033333333,3.166,0.0325104769444444,3.237
0.0327237225,3.166,0.0327662425,3.166,0.0327880722222222,3.237
0.0330013575,3.176,0.0330442844444444,3.166,0.0330661022222222,3.237
0.0332793363888889,3.166,0.0333220094444444,3.166,0.0333441572222222,3.247
0.0335572402777778,3.166,0.0336000502777778,3.166,0.0336219830555556,3.247
0.0338351047222222,3.176,0.0338775472222222,3.176,0.0338998419444444,3.247
0.0341128494444444,3.176,0.0341551808333333,3.176,0.03417784,3.247
0.0343908552777778,3.176,0.0344332855555556,3.176,0.0344555838888889,3.247
0.0346685152777778,3.176,0.0347115322222222,3.176,0.0347334655555556,3.247
0.0349464419444444,3.176,0.0349892044444444,3.176,0.0350112905555556,3.258
0.0352242233333333,3.176,0.0352670866666667,3.176,0.0352888583333333,3.247
0.0355020272222222,3.186,0.0355449983333333,3.176,0.0355666425,3.258
0.0357798991666667,3.186,0.0358226883333333,3.176,0.0358446083333333,3.258
0.0360578502777778,3.186,0.0361006658333333,3.186,0.0361222497222222,3.258
0.0363357413888889,3.186,0.0363780125,3.186,0.0364002969444444,3.258
0.0366132272222222,3.186,0.0366559341666667,3.186,0.0366780758333333,3.258
0.0368912866666667,3.197,0.0369334994444444,3.186,0.0369557030555556,3.258
0.0371689722222222,3.197,0.0372116161111111,3.186,0.0372333394444444,3.258
0.0374468641666667,3.197,0.0374894041666667,3.197,0.03751137,3.258
0.0377248602777778,3.197,0.037767335,3.197,0.0377891730555556,3.258
0.0380029819444444,3.197,0.0380455733333333,3.197,0.0380670452777778,3.258
0.03828106,3.197,0.0383231927777778,3.197,0.038345025,3.268
0.0385590902777778,3.207,0.0386010780555556,3.197,0.0386228608333333,3.268
0.0388367455555556,3.207,0.0388787911111111,3.207,0.0389006419444444,3.268
0.0391144783333333,3.207,0.0391567813888889,3.197,0.0391782713888889,3.258
0.0393923783333333,3.207,0.0394348625,3.207,0.0394561138888889,3.268
0.0396707086111111,3.207,0.0397133072222222,3.207,0.0397340983333333,3.268
0.0399483891666667,3.207,0.0399909766666667,3.207,0.0400120766666667,3.268
0.0402265341666667,3.217,0.0402688602777778,3.207,0.0402896616666667,3.268
0.0405041383333333,3.217,0.0405465461111111,3.207,0.0405673213888889,3.268
0.0407821930555556,3.217,0.0408243022222222,3.217,0.0408453005555556,3.268
0.0410600375,3.217,0.04110238,3.217,0.0411231072222222,3.268
0.0413381097222222,3.217,0.0413804683333333,3.217,0.0414010355555555,3.268
0.0416158647222222,3.217,0.0416581772222222,3.217,0.0416787591666667,3.278
0.0418936477777778,3.217,0.0419361372222222,3.217,0.041956635,3.278
0.0421717225,3.217,0.0422144602777778,3.217,0.0422343905555555,3.278
0.0424499375,3.217,0.0424921527777778,3.217,0.0425123122222222,3.278
0.0427275986111111,3.217,0.0427699041666667,3.217,0.0427900936111111,3.278
0.0430058711111111,3.227,0.0430483438888889,3.217,0.04306789,3.278
0.0432835738888889,3.227,0.0433260011111111,3.217,0.0433458983333333,3.278
0.0435614758333333,3.227,0.0436039969444444,3.227,0.0436239075,3.278
0.0438394766666667,3.227,0.0438818711111111,3.227,0.0439017041666667,3.288
0.0441170858333333,3.227,0.0441598733333333,3.227,0.0441797063888889,3.278
