Timestamp_1 [h],BATT_009_DC1 [V],Timestamp_2 [h],BATT_009_DC2 [V],Timestamp_3 [h],BATT_009_DC3 [V]
0,3.36,0,3.339,0,3.319
0.000275732222222222,3.36,0.000275623611111111,3.339,0.000234904166666667,3.319
0.000553455277777778,3.36,0.000553279444444444,3.339,0.000512919166666667,3.329
0.000831575833333333,3.36,0.000831104166666667,3.339,0.000790511388888889,3.319
0.0011090725,3.36,0.00110889555555556,3.339,0.00106857055555556,3.319
0.00138730555555556,3.36,0.00138667833333333,3.309,0.00134685416666667,3.309
0.00166534722222222,3.36,0.00166457916666667,3.298,0.00162484777777778,3.309
0.00194340222222222,3.36,0.00194205,3.298,0.00190279055555556,3.309
0.00222142027777778,3.36,0.00221989527777778,3.298,0.00218082388888889,3.309
0.0024995225,3.36,0.00249814444444444,3.298,0.00245849555555556,3.309
0.00277725833333333,3.36,0.00277574416666667,3.298,0.00273630583333333,3.309
0.00305488277777778,3.36,0.00305417388888889,3.298,0.00301455027777778,3.309
0.00333278805555556,3.36,0.00333212472222222,3.298,0.00329211166666667,3.309
0.00361062833333333,3.36,0.00360981166666667,3.288,0.00357020138888889,3.309
0.00388841388888889,3.36,0.00388773944444444,3.288,0.00384798027777778,3.309
0.00416599083333333,3.36,0.00416565444444444,3.288,0.00412573777777778,3.309
0.00444407861111111,3.36,0.00444339472222222,3.288,0.00440325472222222,3.298
0.00472188111111111,3.36,0.00472150027777778,3.288,0.00468103083333333,3.309
0.00499997722222222,3.36,0.00499888916666667,3.288,0.00495922388888889,3.298
0.00527787138888889,3.36,0.00527716416666667,3.288,0.00523723611111111,3.298
0.00555597916666667,3.36,0.00555483194444445,3.288,0.00551509555555556,3.298
0.00583361527777778,3.36,0.00583288805555556,3.288,0.00579291916666667,3.298
0.00611155916666667,3.36,0.00611084805555556,3.288,0.00607042638888889,3.298
0.00638896694444444,3.36,0.00638862444444444,3.288,0.00634869638888889,3.298
0.006667165,3.36,0.00666633083333333,3.278,0.00662626277777778,3.298
0.0069446475,3.36,0.00694432166666667,3.278,0.00690429027777778,3.298
0.00722264222222222,3.36,0.00722203916666667,3.278,0.007182095,3.298
0.007500255,3.36,0.00750002194444444,3.278,0.00745985694444444,3.298
0.00777827416666667,3.268,0.00777787833333333,3.278,0.00773777472222222,3.298
0.00805597638888889,3.247,0.00805565638888889,3.278,0.0080155725,3.298
0.00833391111111111,3.227,0.00833304944444445,3.278,0.0082932475,3.298
0.00861208305555556,3.217,0.00861121583333333,3.278,0.00857098916666667,3.298
0.00889021361111111,3.217,0.00888889,3.278,0.0088485125,3.298
0.00916825972222222,3.217,0.00916721833333333,3.278,0.00912677222222222,3.298
0.00944585416666667,3.207,0.00944523916666667,3.278,0.00940452138888889,3.298
0.00972382805555556,3.207,0.00972293611111111,3.278,0.009682435,3.298
0.0100017958333333,3.207,0.0100007977777778,3.278,0.00996024361111111,3.298
0.0102795875,3.197,0.0102786869444444,3.278,0.0102383044444444,3.298
0.0105575766666667,3.197,0.0105564052777778,3.278,0.0105159683333333,3.298
0.0108361180555556,3.186,0.0108342163888889,3.278,0.0107940758333333,3.298
0.0111140083333333,3.197,0.0111119919444444,3.268,0.0110719719444444,3.298
0.0113914066666667,3.197,0.0113901913888889,3.268,0.0113500719444444,3.298
0.0116693383333333,3.186,0.0116684880555556,3.268,0.0116278063888889,3.298
0.0119469647222222,3.186,0.0119460558333333,3.268,0.01190541,3.298
0.0122247502777778,3.186,0.0122239097222222,3.268,0.0121837336111111,3.298
0.0125028255555556,3.186,0.0125017380555556,3.268,0.0124614844444444,3.298
0.0127803163888889,3.186,0.0127794716666667,3.268,0.0127393358333333,3.298
0.0130580691666667,3.186,0.0130573633333333,3.268,0.0130168941666667,3.298
0.0133358727777778,3.186,0.0133351488888889,3.268,0.0132953241666667,3.298
0.0136142647222222,3.186,0.0136127038888889,3.268,0.0135731911111111,3.298
0.0138916963888889,3.176,0.0138910116666667,3.268,0.0138507191666667,3.298
0.0141698761111111,3.176,0.0141689969444444,3.268,0.0141288547222222,3.298
0.0144473336111111,3.176,0.0144469613888889,3.268,0.0144067775,3.298
0.0147253644444444,3.176,0.0147249813888889,3.268,0.0146844958333333,3.298
0.0150030788888889,3.176,0.0150031633333333,3.268,0.0149622930555556,3.298
0.0152812375,3.176,0.0152807413888889,3.268,0.0152402438888889,3.298
0.0155586291666667,3.176,0.015558705,3.268,0.0155176694444444,3.298
0.0158371916666667,3.176,0.0158364405555556,3.268,0.0157958238888889,3.298
0.0161148005555556,3.176,0.0161140836111111,3.268,0.0160735583333333,3.298
0.0163922586111111,3.176,0.0163917166666667,3.268,0.0163513316666667,3.288
0.0166703672222222,3.176,0.0166696633333333,3.268,0.0166293288888889,3.288
0.0169485294444444,3.176,0.0169471463888889,3.268,0.0169071375,3.288
0.0172264480555556,3.176,0.0172254538888889,3.268,0.0171845866666667,3.298
0.0175042386111111,3.176,0.0175029838888889,3.268,0.01746307,3.298
0.0177821775,3.176,0.0177807436111111,3.268,0.0177407427777778,3.288
