Timestamp_1 [h],BATT_005_CC1 [V],Timestamp_2 [h],BATT_005_CC2 [V],Timestamp_3 [h],BATT_005_CC3 [V]
0,3.268,0,2.432,0,2.809
0.0002761575,3.268,0.000276495833333333,2.422,0.000214621666666667,2.809
0.000554020277777778,3.268,0.000553966111111111,2.422,0.000492365,2.809
0.000831788888888889,3.319,0.000831837222222222,2.565,0.000770338055555555,2.881
0.00110914027777778,3.329,0.00110982222222222,2.616,0.00104776944444444,2.891
0.00138738944444444,3.329,0.00138777388888889,2.646,0.00132597166666667,2.901
0.00166516777777778,3.339,0.00166561222222222,2.677,0.00160348861111111,2.911
0.00194322611111111,3.339,0.00194364722222222,2.697,0.00188139944444444,2.921
0.00222049166666667,3.339,0.00222150916666667,2.718,0.00215934444444444,2.921
0.00249864555555556,3.339,0.00249916583333333,2.728,0.00243752277777778,2.932
0.00277653888888889,3.339,0.00277715833333333,2.748,0.00271521305555556,2.932
0.00305464305555556,3.339,0.00305492527777778,2.758,0.00299294333333333,2.942
0.00333253861111111,3.339,0.00333275166666667,2.769,0.00327094388888889,2.952
0.003610535,3.339,0.00361078027777778,2.789,0.00354873027777778,2.952
0.00388800916666667,3.339,0.00388808583333333,2.799,0.00382635583333333,2.962
0.00416614111111111,3.349,0.00416620916666667,2.809,0.00410390444444444,2.962
0.00444398472222222,3.349,0.00444379944444444,2.82,0.00438192444444444,2.962
0.00472211916666667,3.349,0.00472212444444444,2.83,0.00465953611111111,2.972
0.00499998916666667,3.349,0.00499979944444444,2.84,0.00493727944444444,2.983
0.00527794,3.349,0.00527800361111111,2.84,0.00521501888888889,2.983
0.0055556125,3.349,0.00555584777777778,2.85,0.00549296972222222,2.993
0.00583332888888889,3.349,0.00583342944444444,2.86,0.00577073722222222,2.993
0.00611091416666667,3.36,0.00611163722222222,2.87,0.00604848694444445,3.003
0.00638884194444444,3.36,0.00638919277777778,2.881,0.0063265325,3.003
0.00666667388888889,3.36,0.00666699888888889,2.881,0.00660425888888889,3.013
0.00694480611111111,3.36,0.00694490222222222,2.891,0.00688240444444444,3.013
0.00722222972222222,3.36,0.00722268277777778,2.891,0.00716011388888889,3.013
0.00750048388888889,3.36,0.00750079416666667,2.901,0.00743805361111111,3.013
0.00777828305555556,3.36,0.00777835305555556,2.911,0.00771570972222222,3.023
0.00805612388888889,3.36,0.008056415,2.911,0.00799400277777778,3.023
0.00833456805555556,3.36,0.0083342075,2.921,0.00827182055555556,3.023
0.00861236361111111,3.36,0.00861226166666667,2.921,0.00855023194444444,3.033
0.00889005555555556,3.36,0.00888980527777778,2.932,0.00882855555555556,3.033
0.00916774944444444,3.36,0.00916784138888889,2.932,0.00910624583333333,3.044
0.00944550611111111,3.36,0.00944539027777778,2.942,0.0093840425,3.044
0.00972330861111111,3.37,0.0097232625,2.942,0.00966141916666667,3.044
0.0100013216666667,3.36,0.0100010083333333,2.952,0.00993916944444444,3.054
0.0102793833333333,3.36,0.0102786991666667,2.952,0.0102172552777778,3.054
0.0105571825,3.37,0.0105564013888889,2.962,0.0104954163888889,3.054
0.0108350736111111,3.37,0.01083447,2.962,0.0107731644444444,3.054
0.0111128788888889,3.37,0.0111125955555556,2.972,0.011051275,3.064
0.011390545,3.37,0.0113904625,2.972,0.0113294219444444,3.064
0.0116685275,3.37,0.0116681358333333,2.972,0.0116070866666667,3.074
0.0119465602777778,3.37,0.0119463486111111,2.983,0.0118851794444444,3.074
0.0122244955555556,3.37,0.0122239244444444,2.983,0.0121627986111111,3.074
0.0125021488888889,3.37,0.0125020127777778,2.993,0.0124406836111111,3.084
0.0127802113888889,3.37,0.0127797844444444,2.993,0.0127185377777778,3.084
0.0130577572222222,3.37,0.0130575438888889,3.003,0.0129961269444444,3.084
0.0133358008333333,3.37,0.0133359863888889,3.003,0.0132742725,3.084
0.0136139416666667,3.37,0.0136137047222222,3.003,0.0135524177777778,3.084
0.0138918677777778,3.37,0.0138916369444444,3.003,0.0138300094444444,3.095
0.0141694861111111,3.37,0.0141692697222222,3.013,0.0141078844444444,3.095
0.0144471958333333,3.37,0.0144474466666667,3.013,0.0143857558333333,3.095
0.0147250916666667,3.37,0.0147248658333333,3.013,0.014663345,3.105
0.0150029788888889,3.37,0.0150030169444444,3.023,0.0149414902777778,3.095
0.0152808361111111,3.37,0.0152806225,3.023,0.0152196286111111,3.105
0.0155587669444444,3.37,0.0155587375,3.033,0.0154972202777778,3.105
0.0158363494444444,3.37,0.0158365794444444,3.033,0.0157753655555556,3.105
0.0161143241666667,3.37,0.0161142991666667,3.033,0.0160532413888889,3.105
0.0163918425,3.37,0.0163922638888889,3.044,0.0163308252777778,3.115
0.0166698694444444,3.37,0.0166700866666667,3.044,0.0166089705555556,3.115
0.0169478358333333,3.37,0.0169478072222222,3.054,0.0168871163888889,3.115
0.0172258438888889,3.37,0.0172258386111111,3.054,0.0171647077777778,3.125
0.0175042030555556,3.37,0.0175038105555556,3.054,0.0174425844444444,3.125
0.0177817180555556,3.38,0.0177817380555556,3.054,0.0177204536111111,3.125
0.0180595497222222,3.37,0.0180595275,3.054,0.0179985897222222,3.125
0.0183372341666667,3.37,0.0183375547222222,3.064,0.0182761813888889,3.125
0.01861499,3.37,0.0186155811111111,3.064,0.0185543272222222,3.125
0.0188930166666667,3.38,0.018893165,3.064,0.0188324797222222,3.135
0.01917086,3.38,0.0191713547222222,3.064,0.0191100636111111,3.135
0.0194488261111111,3.38,0.0194494352777778,3.074,0.0193882091666667,3.135
0.0197267019444444,3.37,0.0197273238888889,3.074,0.0196659030555556,3.135
0.0200044775,3.38,0.0200048680555556,3.074,0.0199440055555556,3.135
0.0202827413888889,3.37,0.0202826261111111,3.084,0.0202221513888889,3.135
