Timestamp_1 [h],BATT_005_DC1 [V],Timestamp_2 [h],BATT_005_DC2 [V],Timestamp_3 [h],BATT_005_DC3 [V]
0,3.574,0,3.4,0,3.4
0.000275860555555556,3.574,0.000275950555555556,3.4,0.000214621666666667,3.4
0.000553803055555556,3.563,0.000554011388888889,3.4,0.000492365,3.4
0.000832098055555556,3.563,0.000831686944444445,3.4,0.000770338055555555,3.4
0.00110985194444444,3.574,0.00110998083333333,3.4,0.00104776944444444,3.4
0.00138770527777778,3.563,0.00138792305555556,3.4,0.00132597166666667,3.4
0.00166559388888889,3.563,0.00166584472222222,3.39,0.00160348861111111,3.4
0.00194303972222222,3.574,0.00194409555555556,3.38,0.00188139944444444,3.4
0.00222111666666667,3.563,0.00222190361111111,3.39,0.00215934444444444,3.4
0.00249920527777778,3.563,0.00250025055555556,3.38,0.00243752277777778,3.4
0.00277693555555556,3.574,0.00277780222222222,3.38,0.00271521305555556,3.4
0.00305442555555556,3.523,0.00305567583333333,3.38,0.00299294333333333,3.4
0.00333294527777778,3.502,0.00333355916666667,3.38,0.00327094388888889,3.4
0.00361056861111111,3.492,0.00361160583333333,3.38,0.00354873027777778,3.4
0.00388827805555556,3.482,0.0038893625,3.38,0.00382635583333333,3.4
0.00416653805555556,3.461,0.00416713166666667,3.38,0.00410390444444444,3.39
0.00444466194444444,3.451,0.004444725,3.38,0.00438192444444444,3.39
0.0047225275,3.441,0.00472228694444444,3.38,0.00465953611111111,3.39
0.00500041611111111,3.441,0.00500062277777778,3.37,0.00493727944444444,3.39
0.00527855416666667,3.431,0.0052784725,3.38,0.00521501888888889,3.39
0.00555664111111111,3.421,0.00555619333333333,3.38,0.00549296972222222,3.39
0.00583473138888889,3.411,0.00583419527777778,3.38,0.00577073722222222,3.39
0.00611255888888889,3.411,0.00611182916666667,3.37,0.00604848694444445,3.39
0.00639018027777778,3.4,0.00639007611111111,3.38,0.0063265325,3.39
0.006668075,3.4,0.00666778,3.37,0.00660425888888889,3.39
0.00694586194444444,3.39,0.00694591416666667,3.38,0.00688240444444444,3.38
0.00722355638888889,3.38,0.007223845,3.37,0.00716011388888889,3.39
0.00750154861111111,3.38,0.00750168055555555,3.37,0.00743805361111111,3.39
0.00777945305555556,3.38,0.00777947166666667,3.37,0.00771570972222222,3.39
0.00805749944444444,3.37,0.00805723527777778,3.37,0.00799400277777778,3.39
0.00833532472222222,3.37,0.00833524138888889,3.37,0.00827182055555556,3.39
0.00861316916666667,3.37,0.0086128225,3.37,0.00855023194444444,3.38
0.008891425,3.36,0.00889054805555555,3.37,0.00882855555555556,3.38
0.00916907138888889,3.36,0.00916841472222222,3.37,0.00910624583333333,3.38
0.00944694888888889,3.349,0.00944620083333333,3.37,0.0093840425,3.38
0.00972487722222222,3.349,0.00972366388888889,3.37,0.00966141916666667,3.38
0.0100025016666667,3.349,0.0100018694444444,3.37,0.00993916944444444,3.38
0.0102808894444444,3.349,0.0102796258333333,3.36,0.0102172552777778,3.38
0.0105585391666667,3.339,0.0105572205555556,3.36,0.0104954163888889,3.38
0.0108361208333333,3.339,0.0108349083333333,3.37,0.0107731644444444,3.38
0.0111143158333333,3.339,0.0111125413888889,3.36,0.011051275,3.38
0.0113922686111111,3.339,0.0113905419444444,3.36,0.0113294219444444,3.38
0.0116699488888889,3.329,0.0116684097222222,3.36,0.0116070866666667,3.38
0.0119480480555556,3.329,0.0119460944444444,3.36,0.0118851794444444,3.38
0.0122260791666667,3.329,0.0122237894444444,3.36,0.0121627986111111,3.38
0.0125039158333333,3.329,0.0125016113888889,3.36,0.0124406836111111,3.38
0.0127821663888889,3.329,0.0127796527777778,3.36,0.0127185377777778,3.38
0.0130596522222222,3.319,0.0130576802777778,3.36,0.0129961269444444,3.38
0.0133377291666667,3.319,0.0133354136111111,3.36,0.0132742725,3.38
0.0136160852777778,3.319,0.0136131094444444,3.36,0.0135524177777778,3.38
0.0138938997222222,3.319,0.0138910738888889,3.349,0.0138300094444444,3.38
0.0141718291666667,3.319,0.0141690744444444,3.36,0.0141078844444444,3.38
0.0144497416666667,3.319,0.0144466858333333,3.36,0.0143857558333333,3.38
0.0147275975,3.309,0.0147246008333333,3.36,0.014663345,3.38
0.0150055430555556,3.309,0.0150024258333333,3.349,0.0149414902777778,3.38
0.0152837688888889,3.309,0.0152798902777778,3.349,0.0152196286111111,3.38
0.0155615622222222,3.309,0.0155584733333333,3.349,0.0154972202777778,3.38
0.0158397016666667,3.309,0.0158359816666667,3.36,0.0157753655555556,3.38
0.0161175397222222,3.309,0.0161141047222222,3.349,0.0160532413888889,3.38
0.0163952441666667,3.298,0.0163916191666667,3.349,0.0163308252777778,3.38
